geoid,geoid20,year,total_pop
1400000US06037214902,6037214902,2022,2444
1400000US06037214903,6037214903,2022,1507
1400000US06037214904,6037214904,2022,1390
1400000US06037215101,6037215101,2022,2812
1400000US06037215102,6037215102,2022,2952
1400000US06037216100,6037216100,2022,2156
1400000US06037216201,6037216201,2022,2510
1400000US06037216202,6037216202,2022,2472
1400000US06037216301,6037216301,2022,1439
1400000US06037216302,6037216302,2022,3214
1400000US06037216401,6037216401,2022,3295
1400000US06037216402,6037216402,2022,2404
1400000US06037216700,6037216700,2022,3440
1400000US06037216800,6037216800,2022,3324
1400000US06037216901,6037216901,2022,2687
1400000US06037216902,6037216902,2022,2227
1400000US06037217001,6037217001,2022,2647
1400000US06037217002,6037217002,2022,4859
1400000US06037217101,6037217101,2022,2518
1400000US06037217102,6037217102,2022,2667
1400000US06037217200,6037217200,2022,3839
1400000US06037218110,6037218110,2022,3521
1400000US06037218120,6037218120,2022,3684
1400000US06037218210,6037218210,2022,4090
1400000US06037218220,6037218220,2022,3858
1400000US06037218300,6037218300,2022,4933
1400000US06037218400,6037218400,2022,4079
1400000US06037218500,6037218500,2022,2784
1400000US06037218600,6037218600,2022,3102
1400000US06037218701,6037218701,2022,2079
1400000US06037218702,6037218702,2022,2627
1400000US06037218800,6037218800,2022,2664
1400000US06037218900,6037218900,2022,5229
1400000US06037219010,6037219010,2022,3023
1400000US06037219020,6037219020,2022,4625
1400000US06037219300,6037219300,2022,3664
1400000US06037219500,6037219500,2022,2053
1400000US06037219700,6037219700,2022,4479
1400000US06037219800,6037219800,2022,3048
1400000US06037219901,6037219901,2022,4944
1400000US06037219902,6037219902,2022,3514
1400000US06037220000,6037220000,2022,4460
1400000US06037220100,6037220100,2022,2583
1400000US06037221110,6037221110,2022,3161
1400000US06037221120,6037221120,2022,2922
1400000US06037221210,6037221210,2022,3095
1400000US06037221220,6037221220,2022,2979
1400000US06037221302,6037221302,2022,3681
1400000US06037221303,6037221303,2022,2611
1400000US06037221304,6037221304,2022,3674
1400000US06037221401,6037221401,2022,3341
1400000US06037221402,6037221402,2022,3063
1400000US06037221500,6037221500,2022,3513
1400000US06037221601,6037221601,2022,3354
1400000US06037221602,6037221602,2022,2455
1400000US06037221710,6037221710,2022,2890
1400000US06037221810,6037221810,2022,2679
1400000US06037221820,6037221820,2022,2335
1400000US06037221900,6037221900,2022,4281
1400000US06037222001,6037222001,2022,3139
1400000US06037222002,6037222002,2022,5172
1400000US06037222100,6037222100,2022,4058
1400000US06037222200,6037222200,2022,3895
1400000US06037222500,6037222500,2022,4616
1400000US06037222600,6037222600,2022,5668
1400000US06037222700,6037222700,2022,4094
1400000US06037224010,6037224010,2022,3137
1400000US06037224020,6037224020,2022,2633
1400000US06037224200,6037224200,2022,2429
1400000US06037224310,6037224310,2022,1964
1400000US06037224320,6037224320,2022,3300
1400000US06037224410,6037224410,2022,3029
1400000US06037224420,6037224420,2022,2449
1400000US06037224600,6037224600,2022,3037
1400000US06037224701,6037224701,2022,2613
1400000US06037224702,6037224702,2022,2646
1400000US06037226001,6037226001,2022,2188
1400000US06037226002,6037226002,2022,1960
1400000US06037226410,6037226410,2022,3579
1400000US06037226420,6037226420,2022,5306
1400000US06037226701,6037226701,2022,2846
1400000US06037226702,6037226702,2022,4285
1400000US06037227010,6037227010,2022,4550
1400000US06037227020,6037227020,2022,3529
1400000US06037228100,6037228100,2022,5158
1400000US06037228210,6037228210,2022,4119
1400000US06037228220,6037228220,2022,4584
1400000US06037228310,6037228310,2022,4506
1400000US06037228320,6037228320,2022,3351
1400000US06037228410,6037228410,2022,3372
1400000US06037228420,6037228420,2022,3165
1400000US06037228500,6037228500,2022,5069
1400000US06037228600,6037228600,2022,5006
1400000US06037228710,6037228710,2022,4147
1400000US06037228720,6037228720,2022,4800
1400000US06037228800,6037228800,2022,5347
1400000US06037228900,6037228900,2022,2967
1400000US06037229100,6037229100,2022,4635
1400000US06037229200,6037229200,2022,4427
1400000US06037229300,6037229300,2022,5973
1400000US06037229410,6037229410,2022,3932
1400000US06037229420,6037229420,2022,4320
1400000US06037231100,6037231100,2022,3809
1400000US06037231210,6037231210,2022,4279
1400000US06037231220,6037231220,2022,4353
1400000US06037231301,6037231301,2022,2479
1400000US06037231302,6037231302,2022,3117
1400000US06037231400,6037231400,2022,5195
1400000US06037231500,6037231500,2022,5135
1400000US06037231601,6037231601,2022,2448
1400000US06037231602,6037231602,2022,2048
1400000US06037231603,6037231603,2022,2788
1400000US06037231710,6037231710,2022,4303
1400000US06037231720,6037231720,2022,5257
1400000US06037231800,6037231800,2022,5258
1400000US06037231901,6037231901,2022,2867
1400000US06037231902,6037231902,2022,3255
1400000US06037232110,6037232110,2022,3378
1400000US06037232120,6037232120,2022,5308
1400000US06037232200,6037232200,2022,3638
1400000US06037232300,6037232300,2022,4992
1400000US06037232401,6037232401,2022,3968
1400000US06037232402,6037232402,2022,3095
1400000US06037232500,6037232500,2022,4736
1400000US06037232601,6037232601,2022,1772
1400000US06037232602,6037232602,2022,5552
1400000US06037232701,6037232701,2022,2502
1400000US06037232702,6037232702,2022,4676
1400000US06037232800,6037232800,2022,4426
1400000US06037234001,6037234001,2022,2379
1400000US06037234002,6037234002,2022,3030
1400000US06037234200,6037234200,2022,2569
1400000US06037234301,6037234301,2022,1684
1400000US06037234302,6037234302,2022,2441
1400000US06037234501,6037234501,2022,2901
1400000US06037234502,6037234502,2022,2772
1400000US06037234600,6037234600,2022,4885
1400000US06037234700,6037234700,2022,3700
1400000US06037234800,6037234800,2022,3424
1400000US06037234901,6037234901,2022,2954
1400000US06037234902,6037234902,2022,4558
1400000US06037235100,6037235100,2022,4074
1400000US06037235201,6037235201,2022,2847
1400000US06037235202,6037235202,2022,3888
1400000US06037236001,6037236001,2022,4207
1400000US06037236101,6037236101,2022,2421
1400000US06037236102,6037236102,2022,3573
1400000US06037236203,6037236203,2022,3727
1400000US06037236204,6037236204,2022,2968
1400000US06037236205,6037236205,2022,3421
1400000US06037236206,6037236206,2022,2983
1400000US06037236400,6037236400,2022,4551
1400000US06037237101,6037237101,2022,3827
1400000US06037237102,6037237102,2022,4038
1400000US06037237201,6037237201,2022,4138
1400000US06037237202,6037237202,2022,4653
1400000US06037237300,6037237300,2022,6051
1400000US06037237401,6037237401,2022,4331
1400000US06037237402,6037237402,2022,3896
1400000US06037237500,6037237500,2022,2822
1400000US06037237600,6037237600,2022,4014
1400000US06037237710,6037237710,2022,4445
1400000US06037237720,6037237720,2022,3784
1400000US06037237800,6037237800,2022,3880
1400000US06037237900,6037237900,2022,4131
1400000US06037238000,6037238000,2022,5592
1400000US06037238100,6037238100,2022,5165
1400000US06037238200,6037238200,2022,6181
1400000US06037238310,6037238310,2022,5400
1400000US06037238320,6037238320,2022,3560
1400000US06037238400,6037238400,2022,5107
1400000US06037239201,6037239201,2022,3563
1400000US06037239202,6037239202,2022,5645
1400000US06037239310,6037239310,2022,4026
1400000US06037239320,6037239320,2022,3078
1400000US06037239330,6037239330,2022,2972
1400000US06037239501,6037239501,2022,3668
1400000US06037239502,6037239502,2022,3624
1400000US06037239601,6037239601,2022,3675
1400000US06037239602,6037239602,2022,3967
1400000US06037239701,6037239701,2022,4509
1400000US06037239702,6037239702,2022,4567
1400000US06037239801,6037239801,2022,4116
1400000US06037239802,6037239802,2022,5767
1400000US06037240010,6037240010,2022,3888
1400000US06037240020,6037240020,2022,5286
1400000US06037240200,6037240200,2022,6345
1400000US06037240301,6037240301,2022,3061
1400000US06037240302,6037240302,2022,2849
1400000US06037240401,6037240401,2022,6409
1400000US06037240402,6037240402,2022,4276
1400000US06037240500,6037240500,2022,6760
1400000US06037240600,6037240600,2022,5431
1400000US06037240700,6037240700,2022,6324
1400000US06037240800,6037240800,2022,4470
1400000US06037240901,6037240901,2022,2711
1400000US06037240902,6037240902,2022,3658
1400000US06037241001,6037241001,2022,4641
1400000US06037241002,6037241002,2022,3776
1400000US06037241110,6037241110,2022,3819
1400000US06037241120,6037241120,2022,4207
1400000US06037241201,6037241201,2022,3287
1400000US06037241202,6037241202,2022,5291
1400000US06037241300,6037241300,2022,2376
1400000US06037241400,6037241400,2022,3974
1400000US06037242000,6037242000,2022,4074
1400000US06037242100,6037242100,2022,2680
1400000US06037242201,6037242201,2022,4011
1400000US06037242202,6037242202,2022,2966
1400000US06037242300,6037242300,2022,5010
1400000US06037242600,6037242600,2022,4698
1400000US06037242700,6037242700,2022,4982
1400000US06037243001,6037243001,2022,3444
1400000US06037243002,6037243002,2022,2846
1400000US06037243100,6037243100,2022,5552
1400000US06037261102,6037261102,2022,3502
1400000US06037261103,6037261103,2022,1767
1400000US06037261104,6037261104,2022,1547
1400000US06037261200,6037261200,2022,3967
1400000US06037262100,6037262100,2022,2457
1400000US06037262200,6037262200,2022,4378
1400000US06037262301,6037262301,2022,2806
1400000US06037262302,6037262302,2022,2839
1400000US06037262303,6037262303,2022,2749
1400000US06037262400,6037262400,2022,2900
1400000US06037262501,6037262501,2022,3709
1400000US06037262601,6037262601,2022,3330
1400000US06037262604,6037262604,2022,5763
1400000US06037262704,6037262704,2022,3590
1400000US06037262706,6037262706,2022,3492
1400000US06037262802,6037262802,2022,3512
1400000US06037264000,6037264000,2022,2968
1400000US06037264102,6037264102,2022,2814
1400000US06037264103,6037264103,2022,2777
1400000US06037264303,6037264303,2022,2706
1400000US06037264304,6037264304,2022,2358
1400000US06037264305,6037264305,2022,4396
1400000US06037264306,6037264306,2022,1703
1400000US06037265100,6037265100,2022,2413
1400000US06037265201,6037265201,2022,2615
1400000US06037265203,6037265203,2022,1988
1400000US06037265204,6037265204,2022,1544
1400000US06037265301,6037265301,2022,12794
1400000US06037265303,6037265303,2022,4736
1400000US06037265304,6037265304,2022,3009
1400000US06037265306,6037265306,2022,1788
1400000US06037265307,6037265307,2022,2190
1400000US06037265410,6037265410,2022,1679
1400000US06037265420,6037265420,2022,1474
1400000US06037265521,6037265521,2022,1569
1400000US06037265522,6037265522,2022,2086
1400000US06037265523,6037265523,2022,2180
1400000US06037265524,6037265524,2022,2864
1400000US06037265601,6037265601,2022,3019
1400000US06037265602,6037265602,2022,2928
1400000US06037265701,6037265701,2022,1745
1400000US06037265702,6037265702,2022,2993
1400000US06037267101,6037267101,2022,3136
1400000US06037267102,6037267102,2022,2928
1400000US06037267201,6037267201,2022,2775
1400000US06037267202,6037267202,2022,3654
1400000US06037267300,6037267300,2022,3865
1400000US06037267403,6037267403,2022,3538
1400000US06037267404,6037267404,2022,3325
1400000US06037267405,6037267405,2022,2527
1400000US06037267406,6037267406,2022,1963
1400000US06037267502,6037267502,2022,3228
1400000US06037267503,6037267503,2022,2159
1400000US06037267504,6037267504,2022,3396
1400000US06037267600,6037267600,2022,2434
1400000US06037267700,6037267700,2022,3890
1400000US06037267800,6037267800,2022,3096
1400000US06037267901,6037267901,2022,2627
1400000US06037267902,6037267902,2022,3570
1400000US06037269000,6037269000,2022,4646
1400000US06037269100,6037269100,2022,4212
1400000US06037269300,6037269300,2022,3763
1400000US06037269500,6037269500,2022,3855
1400000US06037269601,6037269601,2022,3515
1400000US06037269602,6037269602,2022,2532
1400000US06037269700,6037269700,2022,3769
1400000US06037269800,6037269800,2022,3069
1400000US06037269903,6037269903,2022,3318
1400000US06037269905,6037269905,2022,2227
1400000US06037269906,6037269906,2022,3327
1400000US06037269907,6037269907,2022,2452
1400000US06037269908,6037269908,2022,1847
1400000US06037269909,6037269909,2022,2098
1400000US06037270101,6037270101,2022,1935
1400000US06037270102,6037270102,2022,2198
1400000US06037270200,6037270200,2022,3697
1400000US06037270300,6037270300,2022,2815
1400000US06037271100,6037271100,2022,2461
1400000US06037271200,6037271200,2022,2268
1400000US06037271300,6037271300,2022,5152
1400000US06037271400,6037271400,2022,3266
1400000US06037271500,6037271500,2022,2926
1400000US06037271600,6037271600,2022,5099
1400000US06037271702,6037271702,2022,4092
1400000US06037271703,6037271703,2022,2765
1400000US06037271704,6037271704,2022,2996
1400000US06037271801,6037271801,2022,3045
1400000US06037271803,6037271803,2022,3231
1400000US06037271804,6037271804,2022,2414
1400000US06037271901,6037271901,2022,3144
1400000US06037271902,6037271902,2022,3871
1400000US06037272100,6037272100,2022,4369
1400000US06037272201,6037272201,2022,1991
1400000US06037272202,6037272202,2022,3106
1400000US06037272301,6037272301,2022,3234
1400000US06037272302,6037272302,2022,3766
1400000US06037273100,6037273100,2022,2644
1400000US06037273200,6037273200,2022,2911
1400000US06037273300,6037273300,2022,3024
1400000US06037273403,6037273403,2022,1306
1400000US06037273404,6037273404,2022,1424
1400000US06037273502,6037273502,2022,2625
1400000US06037273600,6037273600,2022,2103
1400000US06037273700,6037273700,2022,2796
1400000US06037273800,6037273800,2022,3027
1400000US06037273902,6037273902,2022,4011
1400000US06037274100,6037274100,2022,4237
1400000US06037274202,6037274202,2022,3820
1400000US06037275101,6037275101,2022,979
1400000US06037275102,6037275102,2022,4265
1400000US06037275200,6037275200,2022,3754
1400000US06037275311,6037275311,2022,4985
1400000US06037275312,6037275312,2022,1991
1400000US06037275313,6037275313,2022,3298
1400000US06037275400,6037275400,2022,4161
1400000US06037275500,6037275500,2022,4808
1400000US06037275603,6037275603,2022,2820
1400000US06037275604,6037275604,2022,10065
1400000US06037275605,6037275605,2022,2701
1400000US06037276000,6037276000,2022,6609
1400000US06037276101,6037276101,2022,2991
1400000US06037276102,6037276102,2022,3262
1400000US06037276400,6037276400,2022,4388
1400000US06037276500,6037276500,2022,5617
1400000US06037276601,6037276601,2022,4136
1400000US06037276605,6037276605,2022,2366
1400000US06037276606,6037276606,2022,2987
1400000US06037276607,6037276607,2022,2787
1400000US06037276608,6037276608,2022,2141
1400000US06037277000,6037277000,2022,5947
1400000US06037277100,6037277100,2022,3149
1400000US06037277200,6037277200,2022,1845
1400000US06037277400,6037277400,2022,0
1400000US06037278001,6037278001,2022,2220
1400000US06037278102,6037278102,2022,3116
