geoid,geoid20,year,denom_known_poverty,pop_below_100_count,pop_below_100_pct,pop_below_200_count,pop_below_200_pct
1400000US06037408624,6037408624,2011,3833,285,7.4354291,627,16.357944
1400000US06037408625,6037408625,2011,4601,195,4.2382092,374,8.1286678
1400000US06037408626,6037408626,2011,5294,420,7.9335098,920,17.378164
1400000US06037408627,6037408627,2011,2843,143,5.0298982,390,13.717904
1400000US06037408628,6037408628,2011,5226,355,6.7929583,1295,24.779947
1400000US06037408629,6037408629,2011,2858,172,6.0181947,499,17.459763
1400000US06037408631,6037408631,2011,5548,637,11.481615,1767,31.849316
1400000US06037408703,6037408703,2011,7041,290,4.1187329,750,10.651896
1400000US06037408705,6037408705,2011,5248,604,11.509147,1668,31.783537
1400000US06037408707,6037408707,2011,6954,277,3.983319,973,13.991947
1400000US06037408722,6037408722,2011,4400,191,4.340909,533,12.113636
1400000US06037408724,6037408724,2011,5216,1026,19.670246,3140,60.199387
1400000US06037408725,6037408725,2011,6045,1006,16.641853,2961,48.982632
1400000US06037408800,6037408800,2011,3853,1547,40.150532,2742,71.165329
1400000US06037408900,6037408900,2011,5892,547,9.2837744,1211,20.553293
1400000US06037409000,6037409000,2011,6458,899,13.920718,2248,34.80954
1400000US06037409100,6037409100,2011,5464,467,8.5468521,2163,39.586384
1400000US06037430003,6037430003,2011,4692,106,2.2591646,720,15.345268
1400000US06037430004,6037430004,2011,3536,297,8.3993216,768,21.719458
1400000US06037430005,6037430005,2011,3267,276,8.4481173,706,21.610041
1400000US06037430101,6037430101,2011,4838,627,12.959901,1701,35.159157
1400000US06037430102,6037430102,2011,4688,208,4.4368601,1506,32.124573
1400000US06037430200,6037430200,2011,1032,49,4.7480621,91,8.8178291
1400000US06037430301,6037430301,2011,4160,166,3.9903846,349,8.3894234
1400000US06037430302,6037430302,2011,5715,184,3.2195976,379,6.631671
1400000US06037430400,6037430400,2011,4849,235,4.8463602,708,14.600948
1400000US06037430501,6037430501,2011,4222,313,7.413548,566,13.405969
1400000US06037430502,6037430502,2011,6621,619,9.349041,1378,20.812567
1400000US06037430600,6037430600,2011,4396,82,1.8653321,268,6.0964513
1400000US06037430701,6037430701,2011,5363,339,6.3210888,765,14.264404
1400000US06037430721,6037430721,2011,2892,345,11.929461,562,19.432919
1400000US06037430723,6037430723,2011,4054,635,15.663542,972,23.97632
1400000US06037430724,6037430724,2011,4958,812,16.377571,1758,35.457848
1400000US06037430801,6037430801,2011,6651,589,8.8558111,1611,24.221922
1400000US06037430802,6037430802,2011,4350,280,6.4367814,718,16.505747
1400000US06037430803,6037430803,2011,5055,299,5.9149356,931,18.417408
1400000US06037430901,6037430901,2011,4444,762,17.146715,1533,34.495949
1400000US06037430902,6037430902,2011,4673,365,7.8108282,1321,28.268778
1400000US06037431002,6037431002,2011,3180,151,4.7484279,923,29.025158
1400000US06037431003,6037431003,2011,3441,274,7.9628015,981,28.509153
1400000US06037431004,6037431004,2011,3653,291,7.9660554,1041,28.497126
1400000US06037431100,6037431100,2011,6582,1209,18.368277,3095,47.022182
1400000US06037431200,6037431200,2011,5933,823,13.871566,2372,39.979774
1400000US06037431300,6037431300,2011,2745,126,4.5901637,514,18.724955
1400000US06037431400,6037431400,2011,3891,227,5.8339758,870,22.359291
1400000US06037431501,6037431501,2011,4062,504,12.407681,1031,25.381586
1400000US06037431502,6037431502,2011,4406,232,5.2655468,883,20.040854
1400000US06037431600,6037431600,2011,4162,235,5.6463237,868,20.855358
1400000US06037431701,6037431701,2011,6585,766,11.632498,1450,22.019741
1400000US06037431800,6037431800,2011,5525,658,11.909502,1700,30.76923
1400000US06037431900,6037431900,2011,3666,332,9.0561924,870,23.731588
1400000US06037432001,6037432001,2011,2416,146,6.0430465,514,21.274834
1400000US06037432002,6037432002,2011,4990,301,6.032064,1062,21.282566
1400000US06037432101,6037432101,2011,3974,158,3.975843,563,14.167086
1400000US06037432102,6037432102,2011,5630,518,9.2007103,1247,22.1492
1400000US06037432201,6037432201,2011,4579,621,13.561913,2201,48.067265
1400000US06037432202,6037432202,2011,4115,535,13.001215,1407,34.191982
1400000US06037432300,6037432300,2011,3885,292,7.5160875,876,22.548262
1400000US06037432401,6037432401,2011,4138,1390,33.591106,2522,60.947319
1400000US06037432402,6037432402,2011,6172,1575,25.518471,3649,59.121841
1400000US06037432501,6037432501,2011,3239,158,4.8780489,1196,36.924976
1400000US06037432502,6037432502,2011,5318,233,4.3813462,1941,36.498684
1400000US06037432601,6037432601,2011,6489,1225,18.878101,2860,44.074589
1400000US06037432602,6037432602,2011,4794,734,15.310805,1994,41.593658
1400000US06037432700,6037432700,2011,4917,599,12.182225,2048,41.651413
1400000US06037432801,6037432801,2011,2530,539,21.304348,1337,52.845848
1400000US06037432802,6037432802,2011,6222,2002,32.176147,4351,69.929283
1400000US06037432901,6037432901,2011,4463,501,11.225633,1471,32.959892
1400000US06037432902,6037432902,2011,3403,208,6.1122537,895,26.300323
1400000US06037433103,6037433103,2011,6576,1698,25.821167,3862,58.72871
1400000US06037433200,6037433200,2011,6247,1128,18.056667,3436,55.002399
1400000US06037433302,6037433302,2011,1666,585,35.114044,1193,71.608643
1400000US06037433304,6037433304,2011,4664,1070,22.941681,2898,62.135506
1400000US06037433305,6037433305,2011,4494,1699,37.805962,3486,77.570091
1400000US06037433306,6037433306,2011,3650,1156,31.671232,2451,67.150688
1400000US06037433307,6037433307,2011,2891,457,15.807679,1396,48.287788
1400000US06037433402,6037433402,2011,4029,791,19.632664,2616,64.92926
1400000US06037433403,6037433403,2011,4731,1189,25.132107,2867,60.600296
1400000US06037433505,6037433505,2011,3994,959,24.011017,2333,58.412621
1400000US06037433506,6037433506,2011,4951,1295,26.156332,3229,65.219147
1400000US06037433601,6037433601,2011,4656,414,8.8917522,1873,40.227665
1400000US06037433602,6037433602,2011,2621,691,26.363983,1360,51.888592
1400000US06037433803,6037433803,2011,559,61,10.912343,159,28.443649
1400000US06037433804,6037433804,2011,5954,1626,27.309372,3955,66.425934
1400000US06037433901,6037433901,2011,5590,1747,31.252235,4035,72.182472
1400000US06037433903,6037433903,2011,4391,782,17.809155,2547,58.005009
1400000US06037434001,6037434001,2011,4338,901,20.769939,2014,46.426926
1400000US06037434003,6037434003,2011,4522,1146,25.34277,2282,50.464397
1400000US06037434004,6037434004,2011,2506,58,2.3144453,755,30.127693
1400000US06037434100,6037434100,2011,5792,985,17.006216,3476,60.013813
1400000US06037460001,6037460001,2011,3571,107,2.9963596,481,13.469616
1400000US06037460002,6037460002,2011,1077,32,2.9712164,145,13.463324
1400000US06037460101,6037460101,2011,6178,361,5.8433151,590,9.5500164
1400000US06037460200,6037460200,2011,5589,320,5.7255325,824,14.743246
1400000US06037460301,6037460301,2011,5060,270,5.3359685,620,12.252964
1400000US06037460302,6037460302,2011,4831,903,18.691782,1640,33.947422
1400000US06037460401,6037460401,2011,1257,157,12.490056,236,18.77486
1400000US06037460501,6037460501,2011,5733,199,3.471132,787,13.727542
1400000US06037460502,6037460502,2011,4215,144,3.4163702,346,8.2087784
1400000US06037460601,6037460601,2011,6535,173,2.6472838,556,8.5080338
1400000US06037460700,6037460700,2011,5078,50,.98463964,171,3.3674674
1400000US06037460800,6037460800,2011,3343,52,1.5554891,115,3.4400239
1400000US06037460900,6037460900,2011,6951,733,10.545245,3191,45.907063
1400000US06037461000,6037461000,2011,6023,1102,18.29653,2403,39.89706
1400000US06037461100,6037461100,2011,4675,510,10.909091,1574,33.668449
1400000US06037461200,6037461200,2011,4783,114,2.3834414,854,17.854902
1400000US06037461300,6037461300,2011,6568,633,9.6376371,1436,21.863581
1400000US06037461400,6037461400,2011,3043,520,17.0884,1015,33.35524
1400000US06037461501,6037461501,2011,3885,438,11.274131,1122,28.880308
1400000US06037461502,6037461502,2011,6333,1446,22.832781,3238,51.129005
1400000US06037461600,6037461600,2011,5152,1113,21.60326,2627,50.989906
1400000US06037461700,6037461700,2011,1556,99,6.3624678,124,7.9691515
1400000US06037461901,6037461901,2011,4764,1161,24.370277,2584,54.240135
1400000US06037461902,6037461902,2011,1306,370,28.330782,584,44.716694
1400000US06037462001,6037462001,2011,4502,833,18.502888,2545,56.53043
1400000US06037462002,6037462002,2011,3542,592,16.71372,1772,50.028233
1400000US06037462100,6037462100,2011,5596,760,13.581129,2631,47.015724
1400000US06037462201,6037462201,2011,3924,885,22.553516,1993,50.790009
1400000US06037462202,6037462202,2011,3029,587,19.379333,1397,46.120831
1400000US06037462301,6037462301,2011,5196,851,16.377983,3255,62.644341
1400000US06037462302,6037462302,2011,2885,366,12.686309,751,26.031197
1400000US06037462400,6037462400,2011,4249,413,9.7199345,1181,27.794775
1400000US06037462500,6037462500,2011,5659,202,3.5695353,748,13.217883
1400000US06037462600,6037462600,2011,2437,109,4.4727125,326,13.377103
1400000US06037462700,6037462700,2011,4937,403,8.1628523,1200,24.306259
1400000US06037462800,6037462800,2011,2873,363,12.634876,805,28.019491
1400000US06037462900,6037462900,2011,3758,315,8.3821182,896,23.84247
1400000US06037463000,6037463000,2011,2174,203,9.3376265,414,19.043238
1400000US06037463103,6037463103,2011,5770,466,8.0762568,1256,21.767765
1400000US06037463200,6037463200,2011,3259,358,10.984964,605,18.563976
1400000US06037463300,6037463300,2011,2106,36,1.7094017,116,5.5080724
1400000US06037463400,6037463400,2011,5863,692,11.802832,1842,31.417362
1400000US06037463500,6037463500,2011,4812,580,12.053201,1051,21.84123
1400000US06037463601,6037463601,2011,6086,577,9.4807758,1242,20.407492
1400000US06037463602,6037463602,2011,5047,953,18.882504,1653,32.752129
1400000US06037463700,6037463700,2011,2178,222,10.192838,412,18.916437
1400000US06037463800,6037463800,2011,3734,115,3.0798073,312,8.3556509
1400000US06037463900,6037463900,2011,3072,214,6.966146,459,14.941406
1400000US06037464000,6037464000,2011,5473,455,8.3135395,917,16.754978
1400000US06037464101,6037464101,2011,3523,89,2.5262561,334,9.4805565
1400000US06037464102,6037464102,2011,3416,86,2.5175643,324,9.4847775
1400000US06037464200,6037464200,2011,6098,273,4.4768777,483,7.9206295
1400000US06037480002,6037480002,2011,3603,37,1.026922,263,7.2994728
1400000US06037480011,6037480011,2011,5712,655,11.467087,2306,40.371147
1400000US06037480012,6037480012,2011,4839,363,7.5015497,1142,23.599916
1400000US06037480101,6037480101,2011,4047,276,6.8198667,1149,28.391401
1400000US06037480102,6037480102,2011,4022,318,7.9065142,1092,27.150671
1400000US06037480201,6037480201,2011,3629,25,.68889499,374,10.305869
1400000US06037480202,6037480202,2011,2625,108,4.1142859,222,8.4571428
1400000US06037480302,6037480302,2011,4013,619,15.42487,1366,34.039371
1400000US06037480303,6037480303,2011,4161,438,10.526316,1056,25.378515
1400000US06037480304,6037480304,2011,3780,925,24.4709,1847,48.862434
1400000US06037480400,6037480400,2011,5759,519,9.011981,1666,28.928633
1400000US06037480500,6037480500,2011,5520,249,4.5108695,613,11.105072
1400000US06037480601,6037480601,2011,2074,149,7.184185,388,18.707811
1400000US06037480602,6037480602,2011,4900,352,7.1836734,917,18.714285
1400000US06037480702,6037480702,2011,4538,219,4.8259144,537,11.833406
1400000US06037480703,6037480703,2011,3529,155,4.392179,374,10.597903
1400000US06037480704,6037480704,2011,4688,427,9.1083622,634,13.52389
1400000US06037480802,6037480802,2011,3220,169,5.2484474,585,18.167702
1400000US06037480803,6037480803,2011,3531,132,3.7383177,673,19.059757
1400000US06037480804,6037480804,2011,5375,848,15.776744,1648,30.660465
1400000US06037480901,6037480901,2011,4442,440,9.905448,1849,41.625393
1400000US06037480902,6037480902,2011,3968,498,12.550404,1780,44.858871
1400000US06037480903,6037480903,2011,2833,475,16.766678,1155,40.769501
1400000US06037481001,6037481001,2011,3504,751,21.432648,1294,36.929222
1400000US06037481002,6037481002,2011,5741,919,16.007664,2219,38.651802
1400000US06037481101,6037481101,2011,3852,544,14.122534,1470,38.161995
1400000US06037481102,6037481102,2011,3820,834,21.83246,1416,37.068062
1400000US06037481103,6037481103,2011,5184,548,10.570988,1802,34.760803
1400000US06037481201,6037481201,2011,3454,351,10.162131,1214,35.147655
1400000US06037481203,6037481203,2011,5540,583,10.523466,1662,30
1400000US06037481300,6037481300,2011,3303,363,10.990009,1271,38.480171
1400000US06037481401,6037481401,2011,5923,1053,17.778152,2047,34.560188
1400000US06037481403,6037481403,2011,3219,431,13.389252,1228,38.148495
1400000US06037481404,6037481404,2011,4068,545,13.397246,1553,38.176006
1400000US06037481500,6037481500,2011,4733,574,12.127615,1263,26.684978
1400000US06037481603,6037481603,2011,3515,500,14.224751,1228,34.935989
1400000US06037481604,6037481604,2011,3743,500,13.358269,2117,56.55891
1400000US06037481605,6037481605,2011,3507,513,14.627887,1623,46.27887
1400000US06037481606,6037481606,2011,4851,854,17.604618,2335,48.134407
1400000US06037481711,6037481711,2011,4245,1166,27.467609,2524,59.458187
1400000US06037481712,6037481712,2011,5039,971,19.269697,2646,52.510418
1400000US06037481713,6037481713,2011,2340,239,10.213675,1076,45.982906
1400000US06037481714,6037481714,2011,2450,686,28,1352,55.183674
1400000US06037481800,6037481800,2011,2591,195,7.5260515,525,20.262447
1400000US06037481901,6037481901,2011,5654,346,6.1195612,1484,26.246904
1400000US06037481902,6037481902,2011,3548,391,11.020293,1190,33.540024
1400000US06037482001,6037482001,2011,2805,181,6.4527631,333,11.871657
1400000US06037482002,6037482002,2011,6861,983,14.327357,1962,28.596415
1400000US06037482101,6037482101,2011,4951,620,12.522722,1870,37.770149
1400000US06037482102,6037482102,2011,2917,331,11.347275,870,29.825163
1400000US06037482201,6037482201,2011,4265,669,15.685815,1812,42.485344
1400000US06037482202,6037482202,2011,5118,769,15.0254,2134,41.695976
1400000US06037482301,6037482301,2011,5040,933,18.511906,2456,48.73016
1400000US06037482303,6037482303,2011,6238,1058,16.960564,3217,51.571018
1400000US06037482304,6037482304,2011,3841,500,13.017444,2032,52.902889
1400000US06037482401,6037482401,2011,3880,555,14.304124,1641,42.293816
1400000US06037482403,6037482403,2011,1930,192,9.9481869,784,40.621761
1400000US06037482404,6037482404,2011,1884,188,9.9787683,765,40.605095
1400000US06037482502,6037482502,2011,2852,602,21.107994,1488,52.173912
1400000US06037482503,6037482503,2011,4010,1227,30.598503,2502,62.394016
1400000US06037482521,6037482521,2011,5562,881,15.839626,2284,41.064365
1400000US06037482522,6037482522,2011,3941,96,2.43593,793,20.121796
1400000US06037482600,6037482600,2011,6560,547,8.3384142,1200,18.292683
1400000US06037482701,6037482701,2011,4156,485,11.669875,1268,30.510105
1400000US06037482702,6037482702,2011,2292,99,4.3193717,912,39.790577
1400000US06037482801,6037482801,2011,4593,721,15.697801,1539,33.507511
1400000US06037500100,6037500100,2011,3886,88,2.2645395,616,15.851775
1400000US06037500202,6037500202,2011,4706,119,2.5286868,337,7.1610708
1400000US06037500203,6037500203,2011,1560,67,4.2948718,122,7.8205128
1400000US06037500204,6037500204,2011,4448,191,4.2940645,347,7.801259
1400000US06037500300,6037500300,2011,3070,104,3.3876221,628,20.456026
1400000US06037500402,6037500402,2011,4092,790,19.305964,2482,60.654938
1400000US06037500403,6037500403,2011,4149,367,8.8455048,971,23.403229
1400000US06037500404,6037500404,2011,4926,349,7.084856,955,19.386927
1400000US06037500500,6037500500,2011,2837,184,6.4857244,1374,48.431442
1400000US06037500600,6037500600,2011,5580,1049,18.799284,2329,41.73835
1400000US06037500700,6037500700,2011,6792,657,9.6731453,2285,33.642521
1400000US06037500800,6037500800,2011,5748,686,11.934586,2149,37.386917
1400000US06037500900,6037500900,2011,5808,1164,20.041323,2364,40.70248
1400000US06037501001,6037501001,2011,2458,127,5.1668024,905,36.81855
1400000US06037501002,6037501002,2011,5339,243,4.551414,1405,26.31579
1400000US06037501200,6037501200,2011,4677,340,7.2696171,1237,26.448578
1400000US06037501301,6037501301,2011,2952,240,8.1300812,758,25.677507
1400000US06037501302,6037501302,2011,3906,317,8.1157198,1002,25.652842
1400000US06037501400,6037501400,2011,4060,756,18.620689,1910,47.044334
1400000US06037501501,6037501501,2011,2141,77,3.5964503,255,11.910322
1400000US06037501503,6037501503,2011,4631,472,10.192183,1088,23.493845
1400000US06037501504,6037501504,2011,3594,787,21.897608,1685,46.883694
1400000US06037501600,6037501600,2011,7232,685,9.4717922,1608,22.234512
1400000US06037501700,6037501700,2011,3727,220,5.9028711,457,12.261873
1400000US06037501802,6037501802,2011,3579,393,10.980721,1269,35.456833
1400000US06037501803,6037501803,2011,4750,1296,27.28421,3015,63.473682
1400000US06037501804,6037501804,2011,1840,373,20.27174,543,29.51087
1400000US06037501900,6037501900,2011,4055,263,6.4858198,908,22.392109
1400000US06037502003,6037502003,2011,3314,367,11.07423,1841,55.552204
1400000US06037502004,6037502004,2011,4107,554,13.489165,2034,49.5252
1400000US06037502005,6037502005,2011,4418,353,7.9900408,1225,27.727478
1400000US06037502100,6037502100,2011,4871,425,8.7251081,1123,23.054813
1400000US06037502200,6037502200,2011,6136,527,8.5886574,1753,28.569101
1400000US06037502303,6037502303,2011,8995,1326,14.741523,3745,41.634243
1400000US06037502401,6037502401,2011,4369,239,5.4703593,1286,29.434652
1400000US06037502402,6037502402,2011,3800,673,17.710526,1286,33.842106
1400000US06037502500,6037502500,2011,3701,541,14.617671,1626,43.934071
1400000US06037502602,6037502602,2011,4973,311,6.2537704,1667,33.521015
1400000US06037502603,6037502603,2011,3702,180,4.8622365,614,16.585629
1400000US06037502604,6037502604,2011,3572,173,4.843225,592,16.573349
1400000US06037502700,6037502700,2011,6357,607,9.5485296,2458,38.666039
1400000US06037502801,6037502801,2011,6427,228,3.5475338,1280,19.915979
1400000US06037502901,6037502901,2011,5542,284,5.1245036,858,15.481775
1400000US06037503000,6037503000,2011,5652,966,17.091295,2834,50.141544
1400000US06037503103,6037503103,2011,4786,286,5.9757628,1515,31.654827
1400000US06037503104,6037503104,2011,2603,793,30.464848,1407,54.053017
1400000US06037503105,6037503105,2011,3902,443,11.353152,1735,44.464378
1400000US06037503106,6037503106,2011,3803,418,10.991323,1256,33.026558
1400000US06037503201,6037503201,2011,3997,150,3.7528145,488,12.209157
1400000US06037503202,6037503202,2011,4802,562,11.703457,1333,27.759268
1400000US06037503301,6037503301,2011,3325,197,5.9248118,322,9.6842108
1400000US06037503302,6037503302,2011,6665,694,10.412603,2395,35.933983
1400000US06037503401,6037503401,2011,5927,177,2.9863336,619,10.443732
1400000US06037503402,6037503402,2011,4338,139,3.2042415,716,16.505302
1400000US06037503501,6037503501,2011,6350,565,8.8976374,2008,31.622047
1400000US06037503502,6037503502,2011,3806,276,7.251708,730,19.180243
1400000US06037503601,6037503601,2011,4075,131,3.2147238,956,23.460123
1400000US06037503602,6037503602,2011,3602,140,3.8867295,408,11.327041
1400000US06037503701,6037503701,2011,5048,449,8.8946114,1176,23.296354
1400000US06037503702,6037503702,2011,4900,255,5.2040815,935,19.081633
1400000US06037503704,6037503704,2011,4397,214,4.8669548,901,20.491243
1400000US06037503705,6037503705,2011,3445,168,4.8766327,704,20.435413
1400000US06037503801,6037503801,2011,4186,389,9.292881,1048,25.035833
1400000US06037503802,6037503802,2011,4806,191,3.9741988,605,12.588431
1400000US06037503901,6037503901,2011,2767,117,4.2284064,481,17.383448
1400000US06037503902,6037503902,2011,4616,176,3.812825,873,18.912477
1400000US06037504001,6037504001,2011,3333,153,4.5904589,343,10.291029
1400000US06037504002,6037504002,2011,5601,274,4.8919835,1240,22.138905
1400000US06037504101,6037504101,2011,5473,419,7.6557646,1910,34.898594
1400000US06037504200,6037504200,2011,6075,1289,21.218107,2872,47.275719
1400000US06037530005,6037530005,2011,4448,425,9.5548563,1162,26.124102
1400000US06037530006,6037530006,2011,4335,703,16.216839,1241,28.627451
1400000US06037530007,6037530007,2011,6393,627,9.8076019,1467,22.946974
1400000US06037530101,6037530101,2011,5511,1258,22.827074,2452,44.492832
1400000US06037530102,6037530102,2011,4562,499,10.938185,1723,37.768524
1400000US06037530202,6037530202,2011,4235,183,4.3211336,1073,25.336481
1400000US06037530203,6037530203,2011,3341,412,12.331637,1735,51.930561
1400000US06037530204,6037530204,2011,3688,541,14.669197,1267,34.354664
1400000US06037530301,6037530301,2011,2388,86,3.6013401,917,38.400333
1400000US06037530302,6037530302,2011,6330,1873,29.589258,3312,52.322273
1400000US06037530400,6037530400,2011,3427,1222,35.658009,1794,52.348991
1400000US06037530500,6037530500,2011,4543,998,21.967863,2362,51.992077
1400000US06037530603,6037530603,2011,4820,1292,26.804979,2636,54.688797
1400000US06037530700,6037530700,2011,1849,456,24.66198,1050,56.787453
1400000US06037530801,6037530801,2011,6639,1915,28.844706,4122,62.087666
1400000US06037530802,6037530802,2011,3228,1065,32.992565,1652,51.1772
1400000US06037530901,6037530901,2011,4158,888,21.356421,2512,60.413662
1400000US06037530902,6037530902,2011,3863,1028,26.611443,2427,62.82682
1400000US06037531000,6037531000,2011,5218,1049,20.103487,2151,41.222691
1400000US06037531101,6037531101,2011,4959,1159,23.371647,3422,69.005852
1400000US06037531102,6037531102,2011,2972,684,23.014805,1797,60.464333
1400000US06037531201,6037531201,2011,5271,1219,23.126541,3514,66.666664
1400000US06037531202,6037531202,2011,4389,1031,23.490545,2714,61.836411
1400000US06037531301,6037531301,2011,5597,2126,37.984634,3892,69.537254
1400000US06037531302,6037531302,2011,5987,2151,35.927845,4293,71.70536
1400000US06037531502,6037531502,2011,3364,885,26.307966,1882,55.945305
1400000US06037531503,6037531503,2011,3615,1157,32.005531,2633,72.835411
1400000US06037531504,6037531504,2011,4631,1134,24.487152,2967,64.068237
1400000US06037531602,6037531602,2011,4448,810,18.210432,2973,66.839027
1400000US06037531603,6037531603,2011,3617,689,19.048935,2111,58.363285
1400000US06037531604,6037531604,2011,3555,1174,33.023911,2553,71.814346
1400000US06037531701,6037531701,2011,5698,1075,18.866268,3123,54.808704
1400000US06037531702,6037531702,2011,4338,610,14.06178,2402,55.37114
1400000US06037531800,6037531800,2011,4678,1068,22.830269,2856,61.051731
1400000US06037531901,6037531901,2011,6342,1597,25.181332,3537,55.771049
1400000US06037531902,6037531902,2011,4165,955,22.929173,2203,52.893158
1400000US06037532001,6037532001,2011,3350,893,26.656717,1765,52.686565
1400000US06037532002,6037532002,2011,3294,571,17.334547,1938,58.834244
1400000US06037532101,6037532101,2011,6253,1235,19.750519,3225,51.575245
1400000US06037532102,6037532102,2011,3395,375,11.045655,1233,36.318115
1400000US06037532200,6037532200,2011,7113,1519,21.355265,3901,54.843246
1400000US06037532302,6037532302,2011,4290,415,9.6736593,1893,44.125874
1400000US06037532303,6037532303,2011,4393,930,21.170044,2054,46.756203
1400000US06037532304,6037532304,2011,5846,1682,28.771811,3467,59.305508
1400000US06037532500,6037532500,2011,4335,1117,25.767014,2502,57.716263
1400000US06037532605,6037532605,2011,3641,980,26.915682,2314,63.55397
1400000US06037532606,6037532606,2011,4137,1385,33.478367,2925,70.703407
1400000US06037532607,6037532607,2011,6774,1828,26.985533,4495,66.356659
1400000US06037532700,6037532700,2011,2192,517,23.585766,1237,56.43248
1400000US06037532800,6037532800,2011,4174,1434,34.355534,2973,71.226639
1400000US06037532900,6037532900,2011,6475,2430,37.528957,4624,71.413124
1400000US06037533001,6037533001,2011,3979,800,20.105555,2429,61.04549
1400000US06037533002,6037533002,2011,1588,418,26.322418,800,50.377834
1400000US06037533103,6037533103,2011,4310,1363,31.62413,2928,67.935036
1400000US06037533104,6037533104,2011,4284,1747,40.779644,3287,76.727356
1400000US06037533105,6037533105,2011,2575,787,30.563107,1676,65.087379
1400000US06037533108,6037533108,2011,5015,965,19.242273,3243,64.666
1400000US06037533201,6037533201,2011,2696,586,21.735905,1778,65.949554
1400000US06037533204,6037533204,2011,4799,1071,22.31715,2557,53.281933
1400000US06037533300,6037533300,2011,3579,879,24.559933,1917,53.562447
1400000US06037533401,6037533401,2011,5359,1811,33.793617,3043,56.782982
1400000US06037533402,6037533402,2011,3963,557,14.055009,2447,61.746151
1400000US06037533403,6037533403,2011,2766,548,19.812002,1517,54.84454
1400000US06037533501,6037533501,2011,3157,767,24.295218,2089,66.170418
1400000US06037533504,6037533504,2011,4662,872,18.704418,2920,62.634064
1400000US06037533601,6037533601,2011,4967,1319,26.555265,2720,54.761425
1400000US06037533602,6037533602,2011,5334,863,16.179228,3216,60.292465
1400000US06037533603,6037533603,2011,5754,1681,29.21446,3341,58.063957
1400000US06037533701,6037533701,2011,3588,715,19.927536,2278,63.48941
1400000US06037533702,6037533702,2011,3538,1197,33.832672,2247,63.510456
1400000US06037533703,6037533703,2011,2861,807,28.206921,1713,59.874168
1400000US06037533803,6037533803,2011,6206,1372,22.107637,3483,56.123108
1400000US06037533804,6037533804,2011,4293,830,19.333799,2463,57.372467
1400000US06037533805,6037533805,2011,3903,602,15.424033,2161,55.367664
1400000US06037533806,6037533806,2011,3287,1304,39.671432,2299,69.9422
1400000US06037533901,6037533901,2011,5776,1192,20.637119,3272,56.648201
1400000US06037533902,6037533902,2011,4115,799,19.416767,2479,60.243011
1400000US06037534001,6037534001,2011,5983,1732,28.948689,3973,66.404816
1400000US06037534002,6037534002,2011,4039,870,21.539986,2045,50.631344
1400000US06037534101,6037534101,2011,2352,193,8.2057819,1195,50.807823
1400000US06037534102,6037534102,2011,6644,2082,31.336544,4296,64.659843
1400000US06037534201,6037534201,2011,3894,1394,35.798664,2866,73.60041
1400000US06037534202,6037534202,2011,5775,1589,27.515152,3637,62.978355
1400000US06037534203,6037534203,2011,3338,621,18.603954,2223,66.596764
1400000US06037534301,6037534301,2011,4476,976,21.805183,2631,58.780159
1400000US06037534302,6037534302,2011,4784,1550,32.399666,2980,62.29097
1400000US06037534403,6037534403,2011,2923,452,15.463565,1429,48.88813
1400000US06037534404,6037534404,2011,4048,1212,29.940712,1965,48.542492
1400000US06037534405,6037534405,2011,3964,1246,31.432896,2873,72.477295
1400000US06037534406,6037534406,2011,4577,1598,34.9137,2972,64.933365
1400000US06037534501,6037534501,2011,5681,1052,18.517866,2557,45.009682
1400000US06037534502,6037534502,2011,3837,730,19.02528,2093,54.547825
1400000US06037534700,6037534700,2011,4039,685,16.959644,2052,50.804653
1400000US06037534802,6037534802,2011,3132,539,17.209452,1671,53.352489
1400000US06037534803,6037534803,2011,5141,1618,31.472477,3357,65.298576
1400000US06037534804,6037534804,2011,3847,1495,38.86145,2714,70.548477
1400000US06037534900,6037534900,2011,6766,1547,22.864321,3909,57.774166
1400000US06037535001,6037535001,2011,4646,1136,24.451141,2553,54.950497
1400000US06037535002,6037535002,2011,3331,1061,31.852297,2114,63.464424
1400000US06037535101,6037535101,2011,6959,1899,27.288403,4092,58.801552
1400000US06037535102,6037535102,2011,3692,796,21.560129,1941,52.573132
1400000US06037535200,6037535200,2011,5646,1370,24.264967,3619,64.09848
1400000US06037535300,6037535300,2011,6090,1796,29.490969,3730,61.247948
1400000US06037535400,6037535400,2011,2938,1092,37.16814,2201,74.914909
1400000US06037535501,6037535501,2011,3586,591,16.480759,2252,62.799778
1400000US06037535502,6037535502,2011,5283,957,18.114708,2570,48.646603
1400000US06037535503,6037535503,2011,2215,670,30.248306,1549,69.932281
1400000US06037535603,6037535603,2011,3534,1105,31.267685,2324,65.761177
1400000US06037535604,6037535604,2011,4215,1013,24.033215,2308,54.756821
1400000US06037535605,6037535605,2011,4131,1286,31.130476,2384,57.709999
1400000US06037535606,6037535606,2011,2096,719,34.303436,1471,70.181297
1400000US06037535607,6037535607,2011,3938,431,10.944642,2166,55.002541
1400000US06037535701,6037535701,2011,6291,1313,20.871086,3346,53.187092
1400000US06037535702,6037535702,2011,5191,1451,27.952225,3378,65.074165
1400000US06037535802,6037535802,2011,7084,1495,21.103895,3592,50.705814
1400000US06037535803,6037535803,2011,4466,959,21.473354,2411,53.985668
