geoid,geoid20,year,denom_total_pop,american_indian_native_count,american_indian_native_pct,asian_count,asian_pct,black_count,black_pct,latino_count,latino_pct,native_hawaiian_other_count,native_hawaiian_other_pct,other_race_count,other_race_pct,pop_two_or_more_count,pop_two_or_more_pct,white_count,white_pct
1400000US06037127804,6037127804,2011,3852,9,.23364486,328,8.5150576,306,7.9439254,1862,48.338524,0,0,86,2.2326064,52,1.349948,1209,31.386293
1400000US06037127805,6037127805,2011,4121,11,.26692551,454,11.016744,448,10.871148,1785,43.314728,0,0,18,.43678719,79,1.9170104,1326,32.176655
1400000US06037127806,6037127806,2011,3480,0,0,313,8.9942532,325,9.3390808,2502,71.896553,0,0,0,0,29,.83333331,311,8.9367819
1400000US06037127910,6037127910,2011,5490,0,0,156,2.8415301,152,2.7686703,4212,76.721313,0,0,0,0,34,.61930782,936,17.049181
1400000US06037127920,6037127920,2011,3887,0,0,94,2.4183176,71,1.8266015,1931,49.678413,0,0,0,0,12,.30872139,1779,45.767944
1400000US06037128101,6037128101,2011,3862,0,0,78,2.0196788,67,1.7348524,1833,47.462456,0,0,48,1.2428794,49,1.2687726,1787,46.271362
1400000US06037128102,6037128102,2011,4165,0,0,228,5.4741898,239,5.7382956,2833,68.019211,0,0,108,2.5930371,20,.48019207,737,17.695078
1400000US06037128210,6037128210,2011,5008,0,0,306,6.1102238,242,4.8322682,3766,75.199684,0,0,273,5.4512777,120,2.3961661,301,6.0103836
1400000US06037128220,6037128220,2011,3006,15,.49900201,186,6.1876249,109,3.6260812,1291,42.947437,0,0,0,0,0,0,1405,46.739853
1400000US06037128302,6037128302,2011,4808,32,.66555738,105,2.1838603,123,2.5582364,3858,80.241264,21,.43677205,0,0,108,2.2462564,561,11.668054
1400000US06037128303,6037128303,2011,3584,0,0,108,3.0133929,132,3.6830356,3020,84.26339,0,0,0,0,0,0,324,9.0401783
1400000US06037128400,6037128400,2011,3964,0,0,355,8.9556007,193,4.8688192,1329,33.526741,0,0,0,0,159,4.0110998,1928,48.637741
1400000US06037128500,6037128500,2011,3881,0,0,279,7.188869,259,6.6735377,682,17.57279,0,0,16,.41226488,11,.2834321,2634,67.869102
1400000US06037128601,6037128601,2011,3310,27,.81570995,39,1.1782477,53,1.6012084,1349,40.755287,0,0,0,0,40,1.2084593,1802,54.441086
1400000US06037128602,6037128602,2011,2698,0,0,88,3.2616754,69,2.5574501,352,13.046701,0,0,0,0,115,4.2624168,2074,76.871758
1400000US06037128703,6037128703,2011,2774,8,.28839222,229,8.2552271,134,4.8305697,523,18.853642,0,0,0,0,98,3.5328047,1781,64.203316
1400000US06037128704,6037128704,2011,2790,9,.32258064,230,8.2437277,135,4.8387098,526,18.853046,0,0,0,0,99,3.5483871,1792,64.229393
1400000US06037128801,6037128801,2011,3164,0,0,246,7.7749686,127,4.0139065,455,14.380531,0,0,0,0,0,0,2336,73.830597
1400000US06037128802,6037128802,2011,4574,0,0,323,7.0616527,50,1.0931351,1110,24.267599,0,0,27,.59029293,45,.98382157,3019,66.003494
1400000US06037128910,6037128910,2011,3577,0,0,304,8.4987421,109,3.0472462,547,15.292144,0,0,0,0,77,2.1526418,2540,71.009224
1400000US06037131021,6037131021,2011,3516,0,0,414,11.774744,83,2.3606372,2063,58.674629,0,0,10,.28441411,75,2.1331058,870,24.744028
1400000US06037131022,6037131022,2011,3151,0,0,372,11.805776,75,2.3801968,1849,58.679783,0,0,9,.28562361,68,2.1580451,779,24.722311
1400000US06037131023,6037131023,2011,2160,4,.18518518,235,10.87963,113,5.2314816,1233,57.083332,0,0,15,.69444442,21,.97222221,539,24.953703
1400000US06037131024,6037131024,2011,3139,5,.15928639,342,10.895189,165,5.2564511,1791,57.056389,0,0,22,.70086014,31,.98757565,783,24.94425
1400000US06037131100,6037131100,2011,3251,0,0,245,7.5361428,87,2.6760998,1369,42.110119,0,0,47,1.445709,32,.98431253,1471,45.247616
1400000US06037131200,6037131200,2011,3324,0,0,366,11.01083,195,5.866426,1053,31.678699,12,.36101082,10,.30084234,120,3.6101084,1568,47.172081
1400000US06037131300,6037131300,2011,4813,37,.76875132,706,14.668606,12,.24932474,2596,53.937252,335,6.9603157,0,0,114,2.3685851,1013,21.047163
1400000US06037131400,6037131400,2011,5393,0,0,932,17.281662,253,4.6912665,2496,46.282219,0,0,24,.44502133,21,.38939366,1667,30.910439
1400000US06037131600,6037131600,2011,5721,0,0,859,15.014857,62,1.0837266,3007,52.560741,0,0,0,0,63,1.1012061,1730,30.23947
1400000US06037131701,6037131701,2011,4914,0,0,1145,23.300774,320,6.5120063,1890,38.46154,0,0,0,0,124,2.5234025,1435,29.20228
1400000US06037131702,6037131702,2011,3585,0,0,497,13.863319,144,4.0167365,2026,56.513248,0,0,31,.86471409,38,1.059972,849,23.682009
1400000US06037131801,6037131801,2011,2771,0,0,547,19.740166,103,3.7170696,1408,50.811981,0,0,14,.50523275,8,.28870443,691,24.936846
1400000US06037131802,6037131802,2011,2784,0,0,549,19.719828,104,3.7356322,1414,50.79023,0,0,15,.53879309,8,.28735632,694,24.928162
1400000US06037131900,6037131900,2011,4532,0,0,214,4.7219772,45,.99293911,2665,58.804062,0,0,0,0,30,.66195941,1578,34.819065
1400000US06037132001,6037132001,2011,3183,0,0,260,8.168395,114,3.5815268,858,26.955702,0,0,70,2.1991832,16,.50267041,1865,58.592522
1400000US06037132002,6037132002,2011,3177,0,0,446,14.038401,48,1.5108593,1050,33.050049,0,0,0,0,77,2.4236701,1556,48.977024
1400000US06037132101,6037132101,2011,4559,0,0,214,4.6940117,302,6.6242595,2009,44.066681,179,3.9262996,0,0,69,1.5134898,1786,39.175259
1400000US06037132102,6037132102,2011,5110,0,0,331,6.4774952,216,4.227006,2238,43.796478,0,0,0,0,175,3.4246576,2150,42.074364
1400000US06037132301,6037132301,2011,3156,5,.15842839,346,10.963244,78,2.471483,1760,55.766792,0,0,0,0,77,2.4397972,890,28.200253
1400000US06037132302,6037132302,2011,3239,5,.15436864,355,10.960173,81,2.5007718,1806,55.75795,0,0,0,0,79,2.4390244,913,28.187712
1400000US06037132501,6037132501,2011,3817,0,0,629,16.47891,9,.23578727,1683,44.09222,0,0,0,0,4,.10479434,1493,39.114487
1400000US06037132502,6037132502,2011,3866,0,0,477,12.338334,104,2.690119,1658,42.886703,0,0,0,0,275,7.1132956,1352,34.971546
1400000US06037132700,6037132700,2011,5395,0,0,435,8.0630217,77,1.4272474,3201,59.332714,0,0,0,0,40,.74142724,1642,30.435589
1400000US06037132900,6037132900,2011,3598,0,0,192,5.336298,73,2.0289049,785,21.817677,0,0,0,0,173,4.8082266,2375,66.008896
1400000US06037133000,6037133000,2011,4227,0,0,906,21.433641,88,2.0818548,2237,52.921696,0,0,0,0,46,1.0882423,950,22.474567
1400000US06037133101,6037133101,2011,2443,0,0,267,10.929186,120,4.9119935,845,34.588619,0,0,6,.24559967,72,2.947196,1133,46.377403
1400000US06037133102,6037133102,2011,3151,0,0,345,10.948905,154,4.8873372,1091,34.623928,0,0,7,.2221517,92,2.919708,1462,46.397968
1400000US06037134001,6037134001,2011,4102,0,0,241,5.8751826,83,2.0234032,3531,86.079964,0,0,0,0,20,.48756704,227,5.533886
1400000US06037134002,6037134002,2011,3413,0,0,717,21.007912,56,1.6407852,1804,52.856724,0,0,0,0,53,1.552886,783,22.941694
1400000US06037134101,6037134101,2011,5588,53,.948461,1258,22.512527,95,1.7000716,2439,43.647102,2,.03579098,10,.1789549,198,3.5433071,1533,27.433786
1400000US06037134103,6037134103,2011,4086,0,0,946,23.152227,192,4.6989722,1494,36.563877,8,.1957905,0,0,214,5.2373958,1232,30.151737
1400000US06037134104,6037134104,2011,4475,0,0,1402,31.329609,261,5.8324022,2049,45.787708,0,0,0,0,26,.58100557,737,16.469275
1400000US06037134201,6037134201,2011,4799,127,2.6463847,499,10.398,135,2.813086,3046,63.471558,10,.20837675,0,0,43,.89602,939,19.566576
1400000US06037134302,6037134302,2011,3797,0,0,625,16.460363,62,1.6328681,891,23.465895,0,0,43,1.132473,186,4.8986044,1990,52.409798
1400000US06037134303,6037134303,2011,5315,61,1.1476952,818,15.390405,261,4.9106302,2086,39.247414,0,0,0,0,172,3.2361243,1916,36.04892
1400000US06037134304,6037134304,2011,2792,0,0,503,18.015759,136,4.8710604,957,34.276505,0,0,0,0,46,1.6475644,1150,41.189114
1400000US06037134305,6037134305,2011,4341,0,0,717,16.516932,38,.87537432,3422,78.829765,0,0,0,0,10,.23036167,154,3.5475698
1400000US06037134306,6037134306,2011,3752,0,0,747,19.909382,165,4.3976545,1893,50.453091,0,0,105,2.7985075,145,3.8646054,697,18.576759
1400000US06037134421,6037134421,2011,4053,0,0,479,11.818406,86,2.1218851,259,6.3903279,0,0,0,0,65,1.6037503,3164,78.065628
1400000US06037134422,6037134422,2011,4578,0,0,939,20.511141,68,1.4853648,514,11.227611,0,0,0,0,135,2.9488859,2922,63.827
1400000US06037134423,6037134423,2011,3695,8,.21650879,548,14.830853,205,5.548038,141,3.8159676,0,0,0,0,56,1.5155616,2737,74.073074
1400000US06037134424,6037134424,2011,2858,0,0,384,13.435969,176,6.1581526,139,4.8635411,0,0,32,1.1196641,53,1.8544437,2074,72.56823
1400000US06037134520,6037134520,2011,5107,0,0,508,9.9471312,59,1.155277,3827,74.936363,0,0,53,1.0377913,28,.54826707,632,12.375172
1400000US06037134521,6037134521,2011,2240,0,0,100,4.4642859,0,0,2007,89.598213,0,0,0,0,0,0,133,5.9375
1400000US06037134522,6037134522,2011,4255,0,0,234,5.4994125,69,1.6216216,3199,75.182137,0,0,0,0,0,0,753,17.696827
1400000US06037134710,6037134710,2011,5239,0,0,638,12.177896,115,2.1950755,3598,68.677231,0,0,25,.47719032,91,1.7369727,772,14.735637
1400000US06037134720,6037134720,2011,4756,0,0,763,16.042892,231,4.8570228,2161,45.437344,0,0,0,0,163,3.4272499,1438,30.235493
1400000US06037134801,6037134801,2011,2897,0,0,344,11.874352,147,5.0742149,1268,43.769417,0,0,0,0,86,2.9685881,1052,36.313427
1400000US06037134802,6037134802,2011,2978,0,0,354,11.887173,151,5.0705171,1304,43.787777,0,0,0,0,88,2.9550033,1081,36.29953
1400000US06037134901,6037134901,2011,3301,9,.27264464,400,12.11754,62,1.8782188,760,23.023327,0,0,26,.78764009,66,1.9993942,1978,59.921234
1400000US06037134904,6037134904,2011,4614,0,0,558,12.093628,486,10.53316,2030,43.996532,0,0,0,0,22,.47680971,1518,32.899872
1400000US06037134905,6037134905,2011,2035,10,.49140048,125,6.1425061,261,12.825553,304,14.938575,0,0,0,0,72,3.5380836,1263,62.063881
1400000US06037134906,6037134906,2011,1197,0,0,185,15.455305,19,1.5873016,544,45.446949,0,0,0,0,21,1.7543859,427,35.672516
1400000US06037134907,6037134907,2011,2680,0,0,414,15.447762,44,1.641791,1219,45.485073,0,0,0,0,48,1.7910448,956,35.671642
1400000US06037135102,6037135102,2011,3296,0,0,392,11.893204,89,2.7002428,571,17.32403,0,0,42,1.2742718,57,1.7293689,2145,65.07888
1400000US06037135111,6037135111,2011,3065,0,0,597,19.477978,117,3.817292,501,16.34584,0,0,34,1.1092986,108,3.5236542,1708,55.725937
1400000US06037135113,6037135113,2011,2772,0,0,186,6.7099566,840,30.30303,188,6.7821069,19,.6854257,129,4.6536798,403,14.538239,1007,36.32756
1400000US06037135115,6037135115,2011,1121,17,1.5165031,311,27.743086,53,4.7279215,113,10.080285,0,0,0,0,30,2.676182,597,53.25602
1400000US06037135116,6037135116,2011,3147,49,1.5570384,872,27.708929,148,4.7028918,317,10.073086,0,0,0,0,85,2.700985,1676,53.257069
1400000US06037135201,6037135201,2011,2606,0,0,388,14.888719,182,6.9838834,210,8.0583267,0,0,0,0,37,1.4198005,1789,68.649269
1400000US06037135202,6037135202,2011,4304,45,1.045539,345,8.0157995,2,.046468403,664,15.427509,0,0,0,0,173,4.0195169,3075,71.445168
1400000US06037135204,6037135204,2011,3276,0,0,390,11.904762,65,1.9841269,666,20.32967,0,0,0,0,107,3.2661784,2048,62.515263
1400000US06037135205,6037135205,2011,4661,0,0,554,11.885861,93,1.99528,947,20.317528,0,0,0,0,152,3.2611027,2915,62.540226
1400000US06037137000,6037137000,2011,,,,,,,,,,,,,,,,,
1400000US06037137103,6037137103,2011,3444,0,0,388,11.26597,80,2.3228803,631,18.321718,0,0,0,0,90,2.6132405,2256,65.505226
1400000US06037137104,6037137104,2011,2595,0,0,351,13.526011,12,.46242774,261,10.057803,0,0,15,.5780347,27,1.0404624,1930,74.373795
1400000US06037137202,6037137202,2011,2320,0,0,249,10.732759,124,5.3448277,225,9.6982756,0,0,7,.30172414,53,2.2844827,1662,71.637932
1400000US06037137203,6037137203,2011,2998,0,0,321,10.707138,160,5.3368912,291,9.7064714,0,0,9,.30020013,69,2.3015344,2148,71.647766
1400000US06037137301,6037137301,2011,2117,14,.66131318,307,14.501654,0,0,127,5.9990554,0,0,0,0,99,4.6764288,1570,74.161552
1400000US06037137302,6037137302,2011,4621,24,.51936811,217,4.6959534,75,1.6230253,419,9.0673018,0,0,0,0,241,5.2153215,3645,78.879028
1400000US06037137401,6037137401,2011,4201,11,.26184243,464,11.04499,34,.80933112,396,9.4263268,0,0,0,0,226,5.3796716,3070,73.077835
1400000US06037137402,6037137402,2011,5496,0,0,289,5.2583699,190,3.4570596,574,10.443959,0,0,0,0,273,4.9672489,4170,75.87336
1400000US06037137501,6037137501,2011,3388,0,0,253,7.4675326,218,6.4344745,556,16.410862,0,0,0,0,55,1.6233766,2306,68.063751
1400000US06037137502,6037137502,2011,3932,0,0,236,6.0020347,288,7.3245168,558,14.191251,8,.2034588,42,1.0681587,101,2.5686674,2699,68.641914
1400000US06037137504,6037137504,2011,1903,0,0,0,0,51,2.6799791,8,.42038885,0,0,0,0,32,1.6815554,1812,95.218079
1400000US06037138000,6037138000,2011,4593,0,0,98,2.1336818,90,1.9595037,234,5.0947094,0,0,0,0,72,1.5676029,4099,89.244499
1400000US06037139001,6037139001,2011,4520,0,0,507,11.216814,162,3.5840707,859,19.004425,0,0,31,.68584073,205,4.535398,2756,60.97345
1400000US06037139200,6037139200,2011,4895,60,1.2257406,304,6.2104187,507,10.357508,523,10.684372,0,0,104,2.1246169,108,2.2063329,3289,67.19101
1400000US06037139301,6037139301,2011,4949,45,.90927458,376,7.5974946,102,2.0610225,237,4.788846,0,0,6,.12123661,182,3.6775105,4001,80.844612
1400000US06037139302,6037139302,2011,4320,0,0,472,10.925926,417,9.6527777,1298,30.046297,0,0,0,0,94,2.175926,2039,47.199074
1400000US06037139303,6037139303,2011,4575,0,0,328,7.1693988,78,1.704918,1265,27.650272,46,1.0054644,4,.087431692,313,6.8415298,2541,55.540985
1400000US06037139401,6037139401,2011,3117,0,0,234,7.5072184,194,6.2239332,848,27.205647,0,0,63,2.0211742,87,2.7911453,1691,54.250881
1400000US06037139402,6037139402,2011,3101,0,0,3,.096742988,8,.2579813,248,7.9974203,0,0,0,0,0,0,2842,91.647858
1400000US06037139502,6037139502,2011,2855,0,0,185,6.4798598,8,.28021017,141,4.938704,0,0,0,0,57,1.9964974,2464,86.304726
1400000US06037139504,6037139504,2011,3476,0,0,63,1.8124281,46,1.3233602,384,11.047181,0,0,0,0,128,3.6823936,2855,82.134636
1400000US06037139505,6037139505,2011,2361,0,0,144,6.0991106,155,6.5650148,242,10.249894,0,0,38,1.6094875,36,1.5247777,1745,73.909363
1400000US06037139506,6037139506,2011,2546,0,0,156,6.1272583,167,6.5593085,262,10.290652,0,0,41,1.6103692,39,1.5318146,1882,73.919876
1400000US06037139600,6037139600,2011,5329,0,0,200,3.7530494,486,9.1199102,202,3.7905798,0,0,0,0,184,3.4528055,4257,79.883652
1400000US06037139701,6037139701,2011,5029,3,.059654009,402,7.9936371,32,.63630939,420,8.3515606,0,0,43,.85504079,45,.89481008,4084,81.208984
1400000US06037139703,6037139703,2011,2772,0,0,81,2.9220779,10,.36075035,129,4.6536798,0,0,0,0,79,2.8499279,2473,89.213562
1400000US06037139704,6037139704,2011,3953,23,.58183658,154,3.8957753,57,1.4419428,236,5.970149,0,0,0,0,65,1.6443207,3418,86.465973
1400000US06037139705,6037139705,2011,1894,11,.5807814,74,3.9070749,28,1.4783527,113,5.9662089,0,0,0,0,31,1.6367476,1637,86.430832
1400000US06037139801,6037139801,2011,3079,0,0,116,3.767457,130,4.2221498,28,.90938616,0,0,0,0,31,1.0068204,2775,90.126663
1400000US06037139802,6037139802,2011,3989,0,0,205,5.1391325,41,1.0278265,205,5.1391325,0,0,67,1.679619,87,2.1809978,3385,84.85836
1400000US06037141101,6037141101,2011,4225,0,0,444,10.508876,251,5.9408283,674,15.952662,0,0,0,0,43,1.0177515,2813,66.57988
1400000US06037141102,6037141102,2011,2925,0,0,255,8.7179489,304,10.393163,251,8.5811968,0,0,0,0,63,2.1538463,2052,70.153847
1400000US06037141201,6037141201,2011,3650,27,.73972601,190,5.2054796,177,4.8493152,800,21.917809,0,0,0,0,267,7.3150687,2189,59.972603
1400000US06037141202,6037141202,2011,2578,0,0,128,4.9650893,72,2.7928627,253,9.8138094,69,2.6764934,0,0,0,0,2056,79.751747
1400000US06037141303,6037141303,2011,3445,12,.34833091,332,9.6371555,156,4.5283017,264,7.66328,0,0,0,0,232,6.7343979,2449,71.088531
1400000US06037141304,6037141304,2011,2949,0,0,36,1.2207528,160,5.4255681,373,12.648355,0,0,0,0,308,10.444219,2072,70.261108
1400000US06037141305,6037141305,2011,3062,0,0,364,11.887655,270,8.8177662,309,10.091443,0,0,0,0,113,3.6903985,2006,65.512733
1400000US06037141306,6037141306,2011,2631,0,0,312,11.858609,229,8.7039146,267,10.148232,0,0,0,0,97,3.6868112,1726,65.602432
1400000US06037141400,6037141400,2011,4681,0,0,359,7.6693015,80,1.7090366,637,13.608203,12,.25635549,55,1.1749626,195,4.1657767,3343,71.416367
1400000US06037141500,6037141500,2011,2830,0,0,301,10.636043,0,0,221,7.8091874,0,0,60,2.1201413,10,.3533569,2238,79.081268
1400000US06037141600,6037141600,2011,3826,0,0,175,4.5739675,279,7.2922111,195,5.0967069,0,0,1,.026136957,47,1.2284371,3129,81.782539
1400000US06037141700,6037141700,2011,2958,0,0,421,14.23259,11,.3718729,107,3.6173091,0,0,0,0,50,1.6903313,2369,80.087898
1400000US06037143101,6037143101,2011,3180,11,.34591195,219,6.8867927,103,3.2389936,433,13.616352,0,0,9,.28301886,89,2.7987421,2315,72.798744
1400000US06037143102,6037143102,2011,909,3,.330033,63,6.9306931,30,3.3003299,124,13.641364,0,0,3,.330033,26,2.860286,662,72.827286
1400000US06037143200,6037143200,2011,3935,0,0,326,8.2846251,221,5.6162643,744,18.907242,0,0,22,.55908513,124,3.1512072,2498,63.481575
1400000US06037143301,6037143301,2011,2125,0,0,198,9.317647,95,4.4705882,333,15.670588,5,.23529412,1,.047058824,65,3.0588236,1427,67.152939
1400000US06037143302,6037143302,2011,3804,0,0,355,9.3322821,170,4.4689798,596,15.667718,9,.23659305,3,.078864351,117,3.0757098,2553,67.113564
1400000US06037143401,6037143401,2011,3643,0,0,358,9.8270655,136,3.733187,343,9.4153166,0,0,0,0,131,3.5959375,2675,73.42849
1400000US06037143402,6037143402,2011,2129,0,0,209,9.8168154,80,3.7576327,200,9.3940821,0,0,0,0,76,3.569751,1563,73.414749
1400000US06037143500,6037143500,2011,4448,29,.65197843,230,5.1708632,46,1.0341727,468,10.521583,0,0,0,0,160,3.5971222,3515,79.024284
1400000US06037143602,6037143602,2011,3825,6,.15686275,453,11.843137,111,2.9019608,234,6.1176472,1,.026143791,0,0,133,3.4771242,2887,75.477127
1400000US06037143603,6037143603,2011,2206,0,0,221,10.018132,200,9.0661831,436,19.764278,0,0,0,0,39,1.7679057,1310,59.383499
1400000US06037143605,6037143605,2011,1682,5,.29726517,197,11.712247,209,12.425684,193,11.474435,0,0,10,.59453034,72,4.2806182,996,59.215221
1400000US06037143606,6037143606,2011,1187,4,.33698398,139,11.710194,148,12.468408,136,11.457456,0,0,7,.58972198,50,4.2122998,703,59.224937
1400000US06037143700,6037143700,2011,3370,10,.29673591,343,10.178041,146,4.3323441,132,3.916914,0,0,0,0,73,2.166172,2666,79.109795
1400000US06037143801,6037143801,2011,2561,0,0,117,4.5685277,93,3.6313939,142,5.5447092,0,0,0,0,24,.93713391,2186,85.357285
1400000US06037143802,6037143802,2011,2084,0,0,95,4.5585413,75,3.5988483,115,5.5182343,0,0,0,0,19,.91170824,1779,85.364685
1400000US06037143901,6037143901,2011,4097,9,.21967293,315,7.6885524,40,.97632414,315,7.6885524,0,0,0,0,112,2.7337077,3306,80.693192
1400000US06037143902,6037143902,2011,2410,9,.37344399,29,1.2033195,86,3.5684648,331,13.73444,0,0,12,.49792531,116,4.8132782,1827,75.809128
1400000US06037181000,6037181000,2011,6573,67,1.0193214,1788,27.20219,38,.57812262,2386,36.300014,0,0,0,0,101,1.536589,2194,33.378975
1400000US06037181300,6037181300,2011,3860,0,0,1184,30.673574,119,3.0829015,1579,40.906734,0,0,0,0,98,2.5388601,880,22.797928
1400000US06037181400,6037181400,2011,4832,41,.84850991,1464,30.298014,236,4.8841062,1661,34.375,0,0,0,0,60,1.2417219,1370,28.35265
1400000US06037181500,6037181500,2011,4033,28,.69427228,1189,29.481775,32,.79345399,1463,36.275726,0,0,0,0,162,4.016861,1160,28.762707
1400000US06037181600,6037181600,2011,4425,17,.38418078,589,13.310735,79,1.7853107,1766,39.909603,0,0,5,.11299435,128,2.8926554,1841,41.604519
1400000US06037183101,6037183101,2011,4231,11,.2599858,230,5.4360671,23,.5436067,2658,62.822029,7,.16544552,0,0,84,1.9853462,1218,28.787521
1400000US06037183103,6037183103,2011,3916,0,0,624,15.934628,135,3.4473953,2398,61.235954,0,0,0,0,112,2.8600612,648,16.547497
1400000US06037183104,6037183104,2011,2127,0,0,548,25.763987,55,2.5858016,1091,51.2929,0,0,0,0,47,2.2096851,386,18.147625
1400000US06037183220,6037183220,2011,3516,0,0,371,10.551764,13,.36973834,2530,71.956772,0,0,0,0,44,1.251422,558,15.870307
1400000US06037183221,6037183221,2011,3533,0,0,219,6.198698,117,3.3116331,2403,68.015854,0,0,17,.48117748,70,1.981319,707,20.011322
1400000US06037183222,6037183222,2011,3308,0,0,538,16.263603,277,8.3736401,1510,45.646915,0,0,108,3.2648125,50,1.5114872,825,24.939541
1400000US06037183300,6037183300,2011,3334,0,0,669,20.065987,10,.29994002,2242,67.246552,0,0,0,0,34,1.019796,379,11.367726
1400000US06037183401,6037183401,2011,2835,0,0,894,31.534391,49,1.7283951,1502,52.980598,0,0,0,0,68,2.3985891,322,11.358025
1400000US06037183402,6037183402,2011,3224,0,0,840,26.05459,55,1.7059554,1455,45.130272,88,2.7295284,0,0,85,2.6364765,701,21.743176
1400000US06037183510,6037183510,2011,2982,0,0,265,8.8866529,0,0,2449,82.126091,0,0,15,.50301808,16,.53655267,237,7.9476862
1400000US06037183520,6037183520,2011,3990,0,0,11,.27568921,83,2.0802004,3594,90.075188,0,0,11,.27568921,19,.47619048,272,6.8170428
1400000US06037183610,6037183610,2011,3436,0,0,196,5.7043076,85,2.4738069,2904,84.516884,0,0,5,.14551805,33,.96041912,213,6.1990685
1400000US06037183620,6037183620,2011,3337,0,0,457,13.694936,50,1.4983518,2466,73.898712,0,0,0,0,0,0,364,10.908001
1400000US06037183701,6037183701,2011,3700,0,0,173,4.6756759,57,1.5405406,3015,81.486488,0,0,11,.2972973,163,4.4054055,281,7.5945945
1400000US06037183702,6037183702,2011,2779,0,0,527,18.963655,142,5.1097517,1508,54.264122,0,0,67,2.4109392,0,0,537,19.323498
1400000US06037183810,6037183810,2011,4185,0,0,142,3.3930705,119,2.8434887,3410,81.481483,0,0,0,0,4,.095579453,510,12.18638
1400000US06037183820,6037183820,2011,3126,7,.22392835,106,3.3909149,97,3.1030071,2701,86.40435,0,0,0,0,9,.28790787,206,6.5898914
1400000US06037185101,6037185101,2011,2270,0,0,253,11.145374,75,3.3039649,1076,47.400883,0,0,77,3.3920705,65,2.8634362,725,31.938326
1400000US06037185102,6037185102,2011,4075,0,0,453,11.116565,135,3.3128834,1930,47.361961,0,0,138,3.386503,116,2.8466258,1302,31.95092
1400000US06037185202,6037185202,2011,3897,41,1.0520914,235,6.0302796,127,3.2589171,2719,69.771622,11,.2822684,0,0,82,2.1041827,682,17.500641
1400000US06037185203,6037185203,2011,3105,30,.9661836,194,6.2479873,0,0,2494,80.32206,0,0,0,0,12,.38647342,375,12.077294
1400000US06037185204,6037185204,2011,2152,5,.232342,551,25.60409,23,1.0687733,976,45.353161,1,.046468403,0,0,37,1.7193309,559,25.975836
1400000US06037185310,6037185310,2011,3398,0,0,118,3.472631,0,0,3131,92.142433,0,0,0,0,0,0,149,4.3849325
1400000US06037185320,6037185320,2011,2897,0,0,199,6.869175,0,0,2594,89.540901,0,0,5,.17259234,11,.37970313,89,3.0721436
1400000US06037186100,6037186100,2011,4560,0,0,1308,28.68421,44,.9649123,1864,40.877193,0,0,0,0,86,1.8859649,1259,27.60965
1400000US06037186201,6037186201,2011,3337,0,0,1132,33.922684,2,.059934072,1787,53.551094,0,0,21,.62930775,38,1.1387473,357,10.698232
1400000US06037186202,6037186202,2011,1560,0,0,710,45.512821,80,5.1282053,430,27.564102,0,0,0,0,24,1.5384616,316,20.256411
1400000US06037186203,6037186203,2011,3220,0,0,344,10.683229,25,.77639753,1854,57.577641,0,0,36,1.1180124,85,2.6397514,876,27.204969
1400000US06037186301,6037186301,2011,2957,0,0,229,7.7443357,81,2.7392628,2314,78.25499,0,0,0,0,10,.3381806,323,10.923233
1400000US06037186302,6037186302,2011,5368,0,0,1021,19.020119,39,.72652757,3052,56.855438,0,0,0,0,71,1.3226527,1184,22.056631
1400000US06037186401,6037186401,2011,3863,0,0,441,11.415998,37,.9578048,3051,78.980064,0,0,20,.51773232,56,1.4496505,258,6.6787472
1400000US06037186403,6037186403,2011,3141,0,0,559,17.796881,48,1.5281757,2275,72.429161,0,0,0,0,73,2.3241005,186,5.9216809
1400000US06037186404,6037186404,2011,2386,0,0,127,5.3227158,4,.16764459,2090,87.594299,0,0,29,1.2154233,0,0,136,5.6999164
1400000US06037187101,6037187101,2011,2949,0,0,914,30.993557,39,1.3224822,1023,34.689724,0,0,0,0,10,.33909801,963,32.655136
1400000US06037187102,6037187102,2011,3208,0,0,507,15.804239,0,0,2180,67.955109,0,0,0,0,0,0,520,16.209476
1400000US06037187200,6037187200,2011,3284,6,.18270402,293,8.9220467,26,.79171741,2680,81.607796,0,0,0,0,132,4.0194883,148,4.5066991
1400000US06037187300,6037187300,2011,3442,22,.63916326,534,15.514235,61,1.7722255,896,26.031378,13,.37768739,0,0,193,5.6072049,1723,50.058105
1400000US06037188100,6037188100,2011,4378,0,0,458,10.461398,88,2.0100503,2704,61.763363,0,0,0,0,29,.66240293,1098,25.079945
1400000US06037188201,6037188201,2011,3183,0,0,415,13.038014,88,2.7646873,463,14.546026,55,1.7279296,11,.34558591,42,1.3195099,2110,66.289665
1400000US06037188202,6037188202,2011,2735,0,0,515,18.829981,67,2.4497259,340,12.431444,0,0,4,.14625229,123,4.4972577,1686,61.64534
1400000US06037188300,6037188300,2011,3418,0,0,799,23.376244,25,.73142189,1089,31.860737,0,0,24,.70216501,194,5.6758337,1287,37.653599
1400000US06037189101,6037189101,2011,3093,0,0,556,17.976074,198,6.4015517,658,21.273844,0,0,30,.96993208,0,0,1651,53.378597
1400000US06037189102,6037189102,2011,2697,6,.2224694,422,15.647016,13,.48201707,265,9.8257322,19,.70448649,0,0,26,.96403414,1946,72.154243
1400000US06037189201,6037189201,2011,3129,1,.031959094,230,7.3505912,130,4.1546822,500,15.979547,0,0,0,0,56,1.7897092,2212,70.693512
