geoid,geoid20,year,denom_enrolled,frpl_count,frpl_pct,freemeals_count,reducedmeals_count
1400000US06037432102,6037432102,2018,589,246,41.77,204,42
1400000US06037432201,6037432201,2018,477,346,72.540001,272,74
1400000US06037432202,6037432202,2018,2684,2207,82.230003,1854,353
1400000US06037432300,6037432300,2018,899,810,90.099998,746,64
1400000US06037432401,6037432401,2018,2940,2573,87.519997,2265,308
1400000US06037432402,6037432402,2018,503,474,94.230003,431,43
1400000US06037432501,6037432501,2018,386,337,87.309998,302,35
1400000US06037432602,6037432602,2018,1333,1204,90.32,1126,78
1400000US06037432801,6037432801,2018,571,558,97.720001,538,20
1400000US06037432902,6037432902,2018,403,339,84.120003,280,59
1400000US06037433103,6037433103,2018,401,387,96.510002,361,26
1400000US06037433200,6037433200,2018,2999,2860,95.370003,2655,205
1400000US06037433302,6037433302,2018,812,778,95.809998,734,44
1400000US06037433305,6037433305,2018,557,491,88.150002,469,22
1400000US06037433306,6037433306,2018,407,390,95.82,366,24
1400000US06037433307,6037433307,2018,681,613,90.010002,570,43
1400000US06037433505,6037433505,2018,1269,1240,97.709999,1190,50
1400000US06037433803,6037433803,2018,1825,1631,89.370003,1450,181
1400000US06037433804,6037433804,2018,1117,1015,90.870003,952,63
1400000US06037433901,6037433901,2018,474,437,92.190002,423,14
1400000US06037433903,6037433903,2018,1290,1176,91.160004,1138,38
1400000US06037434001,6037434001,2018,1307,1222,93.5,1113,109
1400000US06037434003,6037434003,2018,1235,1114,90.199997,1058,56
1400000US06037434100,6037434100,2018,501,421,84.029999,354,67
1400000US06037460002,6037460002,2018,595,226,37.98,186,40
1400000US06037460101,6037460101,2018,418,67,16.030001,58,9
1400000US06037460200,6037460200,2018,172,113,65.699997,88,25
1400000US06037460301,6037460301,2018,507,164,32.349998,139,25
1400000US06037460302,6037460302,2018,673,306,45.470001,265,41
1400000US06037460501,6037460501,2018,752,32,4.2600002,30,2
1400000US06037460502,6037460502,2018,650,19,2.9200001,18,1
1400000US06037460601,6037460601,2018,654,33,5.0500002,33,0
1400000US06037460700,6037460700,2018,2044,114,5.5799999,106,8
1400000US06037460900,6037460900,2018,975,747,76.620003,703,44
1400000US06037461000,6037461000,2018,588,406,69.050003,368,38
1400000US06037461100,6037461100,2018,246,168,68.290001,163,5
1400000US06037461200,6037461200,2018,510,353,69.220001,334,19
1400000US06037461300,6037461300,2018,395,255,64.559998,207,48
1400000US06037461400,6037461400,2018,480,387,80.629997,349,38
1400000US06037461502,6037461502,2018,988,795,80.470001,773,22
1400000US06037461700,6037461700,2018,298,222,74.5,214,8
1400000US06037462100,6037462100,2018,424,343,80.900002,328,15
1400000US06037462500,6037462500,2018,2275,1371,60.259998,1177,194
1400000US06037462600,6037462600,2018,1968,1175,59.709999,1021,154
1400000US06037462700,6037462700,2018,372,326,87.629997,291,35
1400000US06037462900,6037462900,2018,137,125,91.239998,121,4
1400000US06037463000,6037463000,2018,1794,1214,67.669998,1098,116
1400000US06037463200,6037463200,2018,1119,809,72.300003,715,94
1400000US06037463300,6037463300,2018,592,261,44.09,198,63
1400000US06037463601,6037463601,2018,1177,771,65.510002,701,70
1400000US06037463800,6037463800,2018,449,148,32.959999,130,18
1400000US06037464000,6037464000,2018,1067,643,60.259998,588,55
1400000US06037464101,6037464101,2018,1311,73,5.5700002,69,4
1400000US06037464200,6037464200,2018,1088,108,9.9300003,101,7
1400000US06037480002,6037480002,2018,904,148,16.370001,118,30
1400000US06037480012,6037480012,2018,1645,677,41.16,533,144
1400000US06037480201,6037480201,2018,357,173,48.459999,148,25
1400000US06037480202,6037480202,2018,487,256,52.57,210,46
1400000US06037480302,6037480302,2018,442,312,70.589996,276,36
1400000US06037480304,6037480304,2018,3015,2221,73.669998,1854,367
1400000US06037480400,6037480400,2018,1688,1106,65.519997,914,192
1400000US06037480500,6037480500,2018,1890,345,18.25,308,37
1400000US06037480702,6037480702,2018,664,92,13.86,79,13
1400000US06037480703,6037480703,2018,702,115,16.379999,102,13
1400000US06037480704,6037480704,2018,1456,314,21.57,260,54
1400000US06037480803,6037480803,2018,439,313,71.300003,257,56
1400000US06037480804,6037480804,2018,733,500,68.209999,419,81
1400000US06037480901,6037480901,2018,178,131,73.599998,116,15
1400000US06037480903,6037480903,2018,711,494,69.480003,409,85
1400000US06037481101,6037481101,2018,1582,1133,71.620003,988,145
1400000US06037481102,6037481102,2018,54,43,79.629997,36,7
1400000US06037481103,6037481103,2018,2124,1703,80.18,1512,191
1400000US06037481203,6037481203,2018,1554,1030,66.279999,886,144
1400000US06037481300,6037481300,2018,563,430,76.379997,349,81
1400000US06037481401,6037481401,2018,575,424,73.739998,348,76
1400000US06037481403,6037481403,2018,376,321,85.370003,301,20
1400000US06037481404,6037481404,2018,1729,1035,59.860001,873,162
1400000US06037481500,6037481500,2018,2266,1341,59.18,1115,226
1400000US06037481606,6037481606,2018,828,642,77.540001,534,108
1400000US06037481901,6037481901,2018,555,382,68.830002,310,72
1400000US06037482001,6037482001,2018,972,468,48.150002,364,104
1400000US06037482002,6037482002,2018,941,413,43.889999,331,82
1400000US06037482101,6037482101,2018,856,661,77.220001,554,107
1400000US06037482102,6037482102,2018,806,440,54.59,349,91
1400000US06037482202,6037482202,2018,493,348,70.589996,311,37
1400000US06037482304,6037482304,2018,500,425,85,392,33
1400000US06037482401,6037482401,2018,386,332,86.010002,305,27
1400000US06037482403,6037482403,2018,1298,1124,86.589996,1041,83
1400000US06037482502,6037482502,2018,1194,972,81.410004,908,64
1400000US06037482522,6037482522,2018,371,227,61.189999,192,35
1400000US06037482600,6037482600,2018,363,248,68.32,227,21
1400000US06037482701,6037482701,2018,507,371,73.18,324,47
1400000US06037482801,6037482801,2018,908,674,74.230003,577,97
1400000US06037500202,6037500202,2018,3881,2049,52.799999,1595,454
1400000US06037500203,6037500203,2018,538,122,22.68,107,15
1400000US06037500300,6037500300,2018,450,295,65.559998,258,37
1400000US06037500402,6037500402,2018,689,510,74.019997,468,42
1400000US06037500404,6037500404,2018,383,286,74.669998,245,41
1400000US06037500600,6037500600,2018,781,614,78.620003,555,59
1400000US06037500700,6037500700,2018,461,329,71.370003,279,50
1400000US06037500800,6037500800,2018,2911,1991,68.400002,1725,266
1400000US06037500900,6037500900,2018,536,410,76.489998,375,35
1400000US06037501001,6037501001,2018,334,287,85.93,254,33
1400000US06037501002,6037501002,2018,1240,1006,81.129997,884,122
1400000US06037501200,6037501200,2018,379,281,74.139999,255,26
1400000US06037501302,6037501302,2018,1568,1183,75.449997,1020,163
1400000US06037501400,6037501400,2018,1873,1421,75.870003,1241,180
1400000US06037501600,6037501600,2018,431,315,73.089996,281,34
1400000US06037501700,6037501700,2018,718,234,32.59,181,53
1400000US06037501804,6037501804,2018,413,364,88.139999,336,28
1400000US06037502003,6037502003,2018,407,356,87.470001,314,42
1400000US06037502005,6037502005,2018,604,435,72.019997,373,62
1400000US06037502200,6037502200,2018,536,401,74.809998,355,46
1400000US06037502303,6037502303,2018,2483,2149,86.550003,1874,275
1400000US06037502401,6037502401,2018,1369,998,72.900002,860,138
1400000US06037502500,6037502500,2018,158,105,66.459999,89,16
1400000US06037502602,6037502602,2018,407,307,75.43,274,33
1400000US06037502603,6037502603,2018,624,438,70.190002,371,67
1400000US06037502604,6037502604,2018,438,324,73.970001,258,66
1400000US06037502700,6037502700,2018,832,602,72.360001,474,128
1400000US06037502801,6037502801,2018,3664,2678,73.089996,1951,727
1400000US06037503103,6037503103,2018,509,463,90.959999,428,35
1400000US06037503105,6037503105,2018,599,547,91.32,478,69
1400000US06037503201,6037503201,2018,383,270,70.5,226,44
1400000US06037503202,6037503202,2018,368,323,87.769997,269,54
1400000US06037503302,6037503302,2018,3349,2473,73.839996,2085,388
1400000US06037503402,6037503402,2018,595,187,31.43,143,44
1400000US06037503501,6037503501,2018,1055,641,60.759998,539,102
1400000US06037503502,6037503502,2018,705,462,65.529999,397,65
1400000US06037503602,6037503602,2018,2505,1324,52.849998,1098,226
1400000US06037503701,6037503701,2018,1781,775,43.509998,609,166
1400000US06037503705,6037503705,2018,259,129,49.810001,111,18
1400000US06037503801,6037503801,2018,1071,501,46.779999,447,54
1400000US06037503802,6037503802,2018,461,227,49.240002,186,41
1400000US06037503902,6037503902,2018,575,254,44.169998,200,54
1400000US06037504002,6037504002,2018,1467,759,51.740002,629,130
1400000US06037504101,6037504101,2018,335,265,79.099998,239,26
1400000US06037504200,6037504200,2018,1806,1562,86.489998,1418,144
1400000US06037530005,6037530005,2018,2672,1961,73.389999,1681,280
1400000US06037530007,6037530007,2018,1942,1472,75.800003,1325,147
1400000US06037530101,6037530101,2018,383,316,82.510002,298,18
1400000US06037530102,6037530102,2018,4368,3675,84.129997,3308,367
1400000US06037530202,6037530202,2018,771,696,90.269997,654,42
1400000US06037530203,6037530203,2018,589,470,79.800003,431,39
1400000US06037530301,6037530301,2018,3553,3307,93.080002,3039,268
1400000US06037530400,6037530400,2018,1800,1589,88.279999,1385,204
1400000US06037530500,6037530500,2018,698,648,92.839996,598,50
1400000US06037530603,6037530603,2018,699,580,82.980003,520,60
1400000US06037530700,6037530700,2018,571,491,85.989998,428,63
1400000US06037530801,6037530801,2018,434,413,95.160004,398,15
1400000US06037530902,6037530902,2018,675,641,94.959999,607,34
1400000US06037531000,6037531000,2018,2932,2781,94.849998,2606,175
1400000US06037531101,6037531101,2018,3090,2616,84.660004,2456,160
1400000US06037531102,6037531102,2018,1022,987,96.580002,935,52
1400000US06037531201,6037531201,2018,818,772,94.379997,737,35
1400000US06037531202,6037531202,2018,164,158,96.339996,154,4
1400000US06037531302,6037531302,2018,1257,1180,93.870003,1071,109
1400000US06037531502,6037531502,2018,983,933,94.910004,878,55
1400000US06037531503,6037531503,2018,591,562,95.089996,535,27
1400000US06037531603,6037531603,2018,1459,1390,95.269997,1272,118
1400000US06037531604,6037531604,2018,122,118,96.720001,116,2
1400000US06037531701,6037531701,2018,557,491,88.150002,429,62
1400000US06037531702,6037531702,2018,559,480,85.870003,468,12
1400000US06037531800,6037531800,2018,791,642,81.160004,621,21
1400000US06037531902,6037531902,2018,515,432,83.879997,408,24
1400000US06037532002,6037532002,2018,541,422,78,369,53
1400000US06037532101,6037532101,2018,55,31,56.360001,31,0
1400000US06037532102,6037532102,2018,890,777,87.300003,739,38
1400000US06037532200,6037532200,2018,280,204,72.860001,197,7
1400000US06037532302,6037532302,2018,462,358,77.489998,333,25
1400000US06037532303,6037532303,2018,804,643,79.980003,546,97
1400000US06037532500,6037532500,2018,3144,2969,94.43,2755,214
1400000US06037532605,6037532605,2018,420,375,89.290001,339,36
1400000US06037532607,6037532607,2018,2056,1926,93.68,1788,138
1400000US06037532700,6037532700,2018,925,902,97.510002,857,45
1400000US06037532800,6037532800,2018,2704,2606,96.379997,2525,81
1400000US06037532900,6037532900,2018,1911,1853,96.959999,1788,65
1400000US06037533103,6037533103,2018,2961,2800,94.559998,2613,187
1400000US06037533108,6037533108,2018,2566,2457,95.75,2293,164
1400000US06037533201,6037533201,2018,558,535,95.879997,489,46
1400000US06037533204,6037533204,2018,583,532,91.25,502,30
1400000US06037533402,6037533402,2018,1524,1449,95.080002,1346,103
1400000US06037533403,6037533403,2018,1686,1576,93.480003,1429,147
1400000US06037533501,6037533501,2018,1481,1403,94.730003,1290,113
1400000US06037533504,6037533504,2018,797,737,92.470001,676,61
1400000US06037533601,6037533601,2018,951,890,93.589996,809,81
1400000US06037533602,6037533602,2018,2564,2352,91.730003,2189,163
1400000US06037533603,6037533603,2018,2530,2376,93.910004,2135,241
1400000US06037533701,6037533701,2018,1048,957,91.32,834,123
1400000US06037533703,6037533703,2018,605,574,94.879997,522,52
1400000US06037533804,6037533804,2018,696,624,89.660004,581,43
1400000US06037533901,6037533901,2018,3595,3169,88.150002,2909,260
1400000US06037533902,6037533902,2018,710,570,80.279999,550,20
1400000US06037534001,6037534001,2018,855,770,90.059998,716,54
1400000US06037534002,6037534002,2018,894,724,80.980003,681,43
1400000US06037534102,6037534102,2018,1157,1028,88.849998,981,47
1400000US06037534201,6037534201,2018,993,857,86.300003,824,33
1400000US06037534302,6037534302,2018,476,452,94.959999,431,21
1400000US06037534404,6037534404,2018,1324,1248,94.260002,1161,87
1400000US06037534405,6037534405,2018,1743,1641,94.150002,1534,107
1400000US06037534406,6037534406,2018,1287,1196,92.93,1117,79
1400000US06037534501,6037534501,2018,995,922,92.660004,839,83
1400000US06037534803,6037534803,2018,692,656,94.800003,602,54
1400000US06037534804,6037534804,2018,456,414,90.790001,376,38
1400000US06037534900,6037534900,2018,2550,2412,94.589996,2169,243
1400000US06037535001,6037535001,2018,1675,1613,96.300003,1568,45
1400000US06037535101,6037535101,2018,2529,2470,97.669998,2366,104
1400000US06037535102,6037535102,2018,717,694,96.790001,674,20
1400000US06037535300,6037535300,2018,1224,1169,95.510002,1107,62
1400000US06037535501,6037535501,2018,589,553,93.889999,520,33
1400000US06037535603,6037535603,2018,540,502,92.959999,449,53
1400000US06037535604,6037535604,2018,558,530,94.980003,499,31
1400000US06037535605,6037535605,2018,918,835,90.959999,747,88
1400000US06037535607,6037535607,2018,4005,3759,93.860001,3420,339
1400000US06037535701,6037535701,2018,674,636,94.360001,595,41
1400000US06037535702,6037535702,2018,3445,3161,91.760002,2828,333
1400000US06037535803,6037535803,2018,416,387,93.029999,357,30
1400000US06037535901,6037535901,2018,1648,1457,88.410004,1276,181
1400000US06037536000,6037536000,2018,2761,2571,93.120003,2282,289
1400000US06037536103,6037536103,2018,628,575,91.559998,498,77
1400000US06037536104,6037536104,2018,1832,1622,88.540001,1409,213
1400000US06037536201,6037536201,2018,1023,916,89.540001,813,103
1400000US06037540000,6037540000,2018,2703,2382,88.120003,2216,166
1400000US06037540101,6037540101,2018,3241,2745,84.699997,2516,229
1400000US06037540102,6037540102,2018,6,4,66.669998,4,0
1400000US06037540202,6037540202,2018,1947,1841,94.559998,1699,142
1400000US06037540203,6037540203,2018,618,570,92.230003,522,48
1400000US06037540300,6037540300,2018,478,466,97.489998,438,28
1400000US06037540400,6037540400,2018,344,333,96.800003,324,9
1400000US06037540502,6037540502,2018,744,612,82.260002,594,18
1400000US06037540600,6037540600,2018,582,494,84.879997,477,17
1400000US06037540700,6037540700,2018,2420,2157,89.129997,1965,192
1400000US06037540800,6037540800,2018,1543,1409,91.32,1335,74
1400000US06037540901,6037540901,2018,731,685,93.709999,639,46
1400000US06037540902,6037540902,2018,218,202,92.660004,190,12
1400000US06037541003,6037541003,2018,552,455,82.43,386,69
1400000US06037541100,6037541100,2018,439,357,81.32,345,12
1400000US06037541200,6037541200,2018,905,801,88.510002,768,33
1400000US06037541300,6037541300,2018,1307,1127,86.230003,1073,54
1400000US06037541401,6037541401,2018,530,458,86.419998,432,26
1400000US06037541500,6037541500,2018,837,774,92.470001,732,42
1400000US06037541603,6037541603,2018,893,854,95.629997,833,21
1400000US06037541605,6037541605,2018,633,524,82.779999,509,15
1400000US06037541700,6037541700,2018,3509,3289,93.730003,3047,242
1400000US06037541802,6037541802,2018,658,605,91.949997,551,54
1400000US06037542000,6037542000,2018,1605,1367,85.169998,1319,48
1400000US06037542104,6037542104,2018,632,571,90.349998,551,20
1400000US06037542106,6037542106,2018,3040,2666,87.699997,2553,113
1400000US06037542200,6037542200,2018,927,770,83.059998,741,29
1400000US06037542401,6037542401,2018,640,604,94.379997,556,48
1400000US06037542402,6037542402,2018,2912,2587,88.839996,2471,116
1400000US06037542601,6037542601,2018,533,432,81.050003,418,14
1400000US06037542700,6037542700,2018,1379,1218,88.32,1178,40
1400000US06037542800,6037542800,2018,760,639,84.080002,612,27
1400000US06037542900,6037542900,2018,723,568,78.559998,528,40
1400000US06037543000,6037543000,2018,937,789,84.199997,749,40
1400000US06037543100,6037543100,2018,933,773,82.849998,728,45
