geoid,geoid20,year,denom_enrolled,frpl_count,frpl_pct,freemeals_count,reducedmeals_count,food_desert,denom_known_poverty,pop_below_100_count,pop_below_100_pct,pop_below_200_count,pop_below_200_pct,total_pop
1400000US06037434001,6037434001,2017,1339,1254,93.650002,1093,161,no,4170,548,13.141487,2284,54.772182,4170
1400000US06037434003,6037434003,2017,1249,1180,94.480003,1042,138,no,4422,970,21.935776,2804,63.410221,4444
1400000US06037434100,6037434100,2017,493,421,85.400002,354,67,no,5863,833,14.207744,3239,55.244755,5873
1400000US06037460002,6037460002,2017,622,242,38.91,174,68,yes,1067,95,8.9034681,136,12.746017,1067
1400000US06037460101,6037460101,2017,438,45,10.27,31,14,no,6250,350,5.5999999,454,7.2639999,6250
1400000US06037460200,6037460200,2017,181,106,58.560001,80,26,no,5550,160,2.8828828,435,7.8378377,5584
1400000US06037460301,6037460301,2017,450,114,25.33,91,23,yes,4393,343,7.8078761,1174,26.724335,4393
1400000US06037460302,6037460302,2017,711,320,45.009998,250,70,no,4695,874,18.615549,1216,25.899893,4735
1400000US06037460501,6037460501,2017,715,8,1.12,6,2,no,5541,43,0.77603322,561,10.124526,5541
1400000US06037460502,6037460502,2017,633,7,1.11,3,4,no,4406,117,2.6554699,288,6.536541,4419
1400000US06037460601,6037460601,2017,669,12,1.79,9,3,no,6671,475,7.1203718,827,12.396942,6755
1400000US06037460700,6037460700,2017,2024,34,1.6799999,23,11,no,4985,143,2.8686059,521,10.451354,4985
1400000US06037460900,6037460900,2017,1018,784,77.010002,695,89,no,7051,897,12.7216,1997,28.322224,7181
1400000US06037461000,6037461000,2017,547,402,73.489998,357,45,no,6119,781,12.763523,2732,44.64782,6182
1400000US06037461100,6037461100,2017,256,216,84.379997,202,14,no,5204,838,16.102997,1801,34.607994,5204
1400000US06037461200,6037461200,2017,436,339,77.75,303,36,no,4693,344,7.3300662,589,12.550608,4702
1400000US06037461300,6037461300,2017,442,256,57.919998,195,61,no,6826,715,10.474656,1870,27.395254,6969
1400000US06037461400,6037461400,2017,496,389,78.43,327,62,no,3085,242,7.8444085,819,26.547812,3223
1400000US06037461502,6037461502,2017,1089,920,84.480003,843,77,no,6419,1867,29.085527,3447,53.699955,7021
1400000US06037461700,6037461700,2017,315,251,79.68,224,27,no,1520,65,4.2763157,168,11.052631,1544
1400000US06037462100,6037462100,2017,440,405,92.050003,372,33,no,5836,1676,28.7183,2940,50.376972,5879
1400000US06037462500,6037462500,2017,2273,1354,59.57,1090,264,no,6751,741,10.976151,1280,18.960154,6761
1400000US06037462600,6037462600,2017,1987,1146,57.669998,903,243,no,2287,83,3.6292086,237,10.362921,2292
1400000US06037462700,6037462700,2017,385,334,86.75,271,63,no,5259,936,17.798061,1654,31.450846,5268
1400000US06037462900,6037462900,2017,142,131,92.25,118,13,no,3769,261,6.9249139,392,10.400637,3769
1400000US06037463000,6037463000,2017,2398,1714,71.480003,1435,279,no,2305,84,3.6442516,268,11.626898,2305
1400000US06037463200,6037463200,2017,1127,810,71.870003,685,125,no,3360,324,9.6428576,781,23.244047,3360
1400000US06037463300,6037463300,2017,598,281,46.990002,188,93,no,1962,134,6.8297653,275,14.01631,1962
1400000US06037463601,6037463601,2017,1120,703,62.77,608,95,no,5849,729,12.463669,1405,24.0212,5883
1400000US06037463800,6037463800,2017,468,161,34.400002,111,50,no,3945,117,2.9657795,281,7.1229405,3988
1400000US06037464000,6037464000,2017,1053,624,59.259998,527,97,no,5932,655,11.041807,1272,21.443022,5965
1400000US06037464101,6037464101,2017,1313,36,2.74,27,9,no,3734,289,7.7396894,431,11.542582,3734
1400000US06037464200,6037464200,2017,1088,37,3.4000001,29,8,no,5864,332,5.6616645,756,12.892223,5884
1400000US06037480002,6037480002,2017,947,134,14.15,87,47,no,3467,169,4.8745313,435,12.54687,3534
1400000US06037480012,6037480012,2017,1596,588,36.84,380,208,no,5058,325,6.4254646,911,18.011072,5058
1400000US06037480201,6037480201,2017,379,150,39.580002,114,36,no,3833,101,2.6350117,622,16.227497,3923
1400000US06037480202,6037480202,2017,487,233,47.84,180,53,no,2665,54,2.0262663,285,10.694184,2665
1400000US06037480302,6037480302,2017,452,322,71.239998,251,71,no,4533,653,14.405471,1731,38.18663,4533
1400000US06037480304,6037480304,2017,3096,2233,72.129997,1716,517,no,4307,1312,30.462038,2342,54.376595,4386
1400000US06037480400,6037480400,2017,1710,1042,60.939999,759,283,no,5390,571,10.593692,1454,26.975882,5424
1400000US06037480500,6037480500,2017,1924,277,14.4,182,95,no,5058,332,6.5638595,727,14.37327,5063
1400000US06037480702,6037480702,2017,622,72,11.58,41,31,no,4347,161,3.7037036,420,9.6618357,4347
1400000US06037480703,6037480703,2017,702,58,8.2600002,43,15,no,3621,140,3.8663352,303,8.3678541,3621
1400000US06037480704,6037480704,2017,1452,216,14.88,122,94,no,4737,647,13.658434,993,20.962635,4737
1400000US06037480803,6037480803,2017,454,325,71.589996,239,86,no,3763,468,12.436886,1634,43.422802,3782
1400000US06037480804,6037480804,2017,736,511,69.43,379,132,no,5280,832,15.757576,1793,33.958332,5280
1400000US06037480901,6037480901,2017,182,104,57.139999,94,10,no,5266,1053,19.996202,2046,38.85302,5316
1400000US06037480903,6037480903,2017,644,444,68.940002,346,98,no,2842,663,23.328642,1140,40.112598,2942
1400000US06037481101,6037481101,2017,811,583,71.889999,460,123,no,4075,526,12.907975,1489,36.539879,4389
1400000US06037481102,6037481102,2017,40,28,70,20,8,no,3869,543,14.034635,1425,36.831223,3926
1400000US06037481103,6037481103,2017,2192,1666,76,1320,346,no,4760,566,11.890757,1572,33.025211,4803
1400000US06037481203,6037481203,2017,1569,931,59.34,750,181,no,5606,794,14.163397,1821,32.483055,5623
1400000US06037481300,6037481300,2017,556,448,80.580002,325,123,no,3303,437,13.230396,1380,41.780201,3303
1400000US06037481401,6037481401,2017,585,403,68.889999,290,113,no,6346,1256,19.791994,3301,52.017017,6356
1400000US06037481403,6037481403,2017,373,315,84.449997,272,43,no,3226,394,12.213267,1369,42.436455,3226
1400000US06037481404,6037481404,2017,1774,941,53.040001,683,258,no,4078,499,12.23639,1730,42.422756,4078
1400000US06037481500,6037481500,2017,2272,1196,52.639999,865,331,no,4427,805,18.183872,1569,35.441608,4478
1400000US06037481606,6037481606,2017,857,653,76.199997,518,135,no,5115,885,17.302053,2083,40.723362,5135
1400000US06037481901,6037481901,2017,569,405,71.18,307,98,yes,5979,536,8.9647102,1402,23.448738,5992
1400000US06037482001,6037482001,2017,1026,527,51.360001,390,137,yes,2781,155,5.5735345,251,9.0255308,2791
1400000US06037482002,6037482002,2017,947,384,40.549999,282,102,no,6837,925,13.529325,2398,35.073864,6849
1400000US06037482101,6037482101,2017,876,658,75.110001,513,145,no,4691,867,18.482201,1544,32.914089,4691
1400000US06037482102,6037482102,2017,789,418,52.98,296,122,no,2990,405,13.545151,833,27.859531,3017
1400000US06037482202,6037482202,2017,479,366,76.410004,307,59,no,5072,861,16.975552,2158,42.547318,5079
1400000US06037482304,6037482304,2017,513,451,87.910004,384,67,no,3671,1283,34.949604,2470,67.284119,3733
1400000US06037482401,6037482401,2017,403,348,86.349998,295,53,no,3880,412,10.618557,1801,46.417526,3880
1400000US06037482403,6037482403,2017,1370,1180,86.129997,1005,175,no,1974,195,9.8784199,845,42.806484,2003
1400000US06037482502,6037482502,2017,1224,997,81.449997,852,145,no,3280,780,23.780487,1645,50.152439,3285
1400000US06037482522,6037482522,2017,393,243,61.830002,190,53,no,5091,640,12.571204,1667,32.744057,5154
1400000US06037482600,6037482600,2017,392,259,66.07,214,45,no,6712,857,12.768176,1937,28.858761,6712
1400000US06037482701,6037482701,2017,543,404,74.400002,336,68,no,4241,520,12.261259,1621,38.222118,4253
1400000US06037482801,6037482801,2017,920,664,72.169998,545,119,no,4465,452,10.12318,1539,34.468086,4465
1400000US06037500202,6037500202,2017,3977,1936,48.68,1346,590,no,4716,193,4.0924511,531,11.259542,4753
1400000US06037500203,6037500203,2017,559,89,15.92,66,23,no,1683,37,2.1984551,119,7.0707068,1726
1400000US06037500300,6037500300,2017,439,313,71.300003,249,64,yes,3186,265,8.3176394,355,11.142498,3195
1400000US06037500402,6037500402,2017,701,505,72.040001,434,71,no,4578,582,12.712976,1893,41.349934,4689
1400000US06037500404,6037500404,2017,387,279,72.089996,238,41,yes,4830,373,7.7225671,991,20.517599,4843
1400000US06037500600,6037500600,2017,805,652,80.989998,556,96,no,5678,759,13.367383,1908,33.603382,5678
1400000US06037500700,6037500700,2017,429,336,78.32,267,69,no,6297,513,8.1467361,1944,30.871843,6379
1400000US06037500800,6037500800,2017,2998,2163,72.150002,1762,401,no,5597,510,9.1120243,1928,34.447025,5597
1400000US06037500900,6037500900,2017,546,397,72.709999,361,36,no,6567,950,14.46627,2443,37.201157,6664
1400000US06037501001,6037501001,2017,340,293,86.18,245,48,no,2763,315,11.400652,1069,38.689831,2763
1400000US06037501002,6037501002,2017,1192,1007,84.480003,849,158,no,5154,238,4.6177726,826,16.026388,5161
1400000US06037501200,6037501200,2017,375,303,80.800003,261,42,no,4985,506,10.150452,1054,21.143431,4995
1400000US06037501302,6037501302,2017,1581,1258,79.57,1063,195,no,4061,207,5.0972667,969,23.861118,4071
1400000US06037501400,6037501400,2017,1901,1394,73.330002,1145,249,no,3986,591,14.826894,1704,42.749622,3994
1400000US06037501600,6037501600,2017,451,349,77.379997,290,59,yes,7682,1024,13.329862,2043,26.594637,8624
1400000US06037501700,6037501700,2017,770,230,29.870001,187,43,no,3512,459,13.069476,911,25.939636,3512
1400000US06037501804,6037501804,2017,411,375,91.239998,321,54,no,2104,478,22.718632,1077,51.188213,2124
1400000US06037502003,6037502003,2017,426,363,85.209999,317,46,no,2713,412,15.186141,1099,40.508663,2713
1400000US06037502005,6037502005,2017,632,429,67.879997,344,85,no,4967,374,7.529696,2105,42.379707,5006
1400000US06037502200,6037502200,2017,523,404,77.25,341,63,no,6321,655,10.362285,2133,33.744659,6332
1400000US06037502303,6037502303,2017,2608,2249,86.230003,1875,374,no,8954,1040,11.614921,3362,37.547466,8971
1400000US06037502401,6037502401,2017,1399,1024,73.199997,839,185,no,5145,729,14.169096,2247,43.67347,5254
1400000US06037502500,6037502500,2017,71,55,77.459999,43,12,no,3966,381,9.606657,1675,42.23399,4136
1400000US06037502602,6037502602,2017,432,344,79.629997,296,48,no,4390,564,12.847381,1743,39.703873,4390
1400000US06037502603,6037502603,2017,615,429,69.760002,344,85,no,3605,171,4.743412,867,24.049931,3605
1400000US06037502604,6037502604,2017,452,351,77.650002,275,76,no,3479,165,4.7427421,836,24.029894,3479
1400000US06037502700,6037502700,2017,837,617,73.720001,463,154,yes,6861,691,10.071418,1462,21.308847,6861
1400000US06037502801,6037502801,2017,3708,2606,70.279999,1714,892,yes,6622,844,12.745394,1684,25.430384,6631
1400000US06037503103,6037503103,2017,504,460,91.269997,401,59,no,5469,475,8.685317,2047,37.429146,5469
1400000US06037503105,6037503105,2017,619,555,89.660004,459,96,no,4329,796,18.387619,1561,36.059135,4336
1400000US06037503201,6037503201,2017,395,271,68.610001,215,56,no,4247,390,9.1829529,1058,24.911703,4311
1400000US06037503202,6037503202,2017,375,320,85.330002,256,64,no,5168,1031,19.94969,1727,33.417183,5246
1400000US06037503302,6037503302,2017,3336,2439,73.110001,1907,532,no,6698,395,5.8972826,2628,39.235592,6708
1400000US06037503402,6037503402,2017,622,170,27.33,125,45,no,4284,273,6.3725491,774,18.067226,4284
1400000US06037503501,6037503501,2017,1070,655,61.209999,520,135,no,6277,1008,16.058626,2760,43.970051,6299
1400000US06037503502,6037503502,2017,681,450,66.080002,362,88,no,4250,449,10.564706,1218,28.658823,4285
1400000US06037503602,6037503602,2017,2465,1177,47.75,971,206,no,4286,209,4.8763413,585,13.64909,4286
1400000US06037503701,6037503701,2017,1768,740,41.860001,551,189,no,5269,249,4.7257543,1318,25.014235,5277
1400000US06037503705,6037503705,2017,238,107,44.959999,88,19,no,3552,188,5.2927928,744,20.945946,3552
1400000US06037503801,6037503801,2017,1199,556,46.369999,492,64,no,3984,546,13.70482,948,23.795181,4013
1400000US06037503802,6037503802,2017,470,218,46.380001,177,41,no,4875,414,8.4923077,870,17.846153,4879
1400000US06037503902,6037503902,2017,597,247,41.369999,210,37,no,4563,180,3.9447732,708,15.516108,4572
1400000US06037504002,6037504002,2017,1465,706,48.189999,581,125,no,4947,406,8.2069941,531,10.733778,5251
1400000US06037504101,6037504101,2017,341,261,76.540001,242,19,no,5079,495,9.7460127,1257,24.748966,5091
1400000US06037504200,6037504200,2017,1997,1621,81.169998,1388,233,no,7315,1737,23.745728,3615,49.419003,7415
1400000US06037530005,6037530005,2017,2744,1677,61.119999,1404,273,no,4326,296,6.8423486,671,15.510864,4365
1400000US06037530007,6037530007,2017,2030,1676,82.559998,1469,207,no,7048,544,7.7185016,1908,27.07151,7090
1400000US06037530101,6037530101,2017,421,400,95.010002,367,33,no,5145,982,19.086493,2735,53.158405,5315
1400000US06037530102,6037530102,2017,4433,3819,86.150002,3300,519,no,5112,755,14.769171,2176,42.566509,5208
1400000US06037530202,6037530202,2017,824,754,91.5,682,72,no,4374,229,5.2354822,1370,31.321445,4421
1400000US06037530203,6037530203,2017,613,541,88.25,483,58,no,2900,476,16.413794,1473,50.793102,2900
1400000US06037530301,6037530301,2017,3626,3228,89.019997,2807,421,no,2152,514,23.884758,1117,51.905205,2152
1400000US06037530400,6037530400,2017,1828,1564,85.559998,1286,278,no,3810,797,20.918634,1661,43.595802,3810
1400000US06037530500,6037530500,2017,719,637,88.599998,566,71,no,4102,1162,28.327644,2396,58.41053,4104
1400000US06037530603,6037530603,2017,759,624,82.209999,548,76,no,4673,755,16.156645,2329,49.839504,4696
1400000US06037530700,6037530700,2017,570,476,83.510002,398,78,no,2225,351,15.775281,955,42.921349,2249
1400000US06037530801,6037530801,2017,475,436,91.790001,398,38,no,4913,1081,22.00285,2588,52.676571,4913
1400000US06037530902,6037530902,2017,696,633,90.949997,579,54,no,4150,782,18.843374,2598,62.602409,4150
1400000US06037531000,6037531000,2017,2941,2668,90.720001,2449,219,no,5282,1000,18.932222,2694,51.003407,5282
1400000US06037531101,6037531101,2017,3008,2519,83.739998,2291,228,no,4902,1019,20.787434,3240,66.095474,4902
1400000US06037531102,6037531102,2017,1075,1004,93.400002,918,86,no,3398,947,27.869335,1968,57.91642,3437
1400000US06037531201,6037531201,2017,863,747,86.559998,686,61,no,5716,1605,28.079077,3255,56.945415,5716
1400000US06037531202,6037531202,2017,163,144,88.339996,131,13,no,4540,865,19.052864,2635,58.039646,4540
1400000US06037531302,6037531302,2017,1195,1077,90.129997,965,112,no,6732,1336,19.845514,3839,57.026142,6822
1400000US06037531502,6037531502,2017,999,889,88.989998,816,73,no,3403,578,16.985014,2184,64.178665,3403
1400000US06037531503,6037531503,2017,597,552,92.459999,499,53,no,2746,636,23.160961,1823,66.387474,2764
1400000US06037531603,6037531603,2017,1397,1272,91.050003,1129,143,no,3196,884,27.659575,1546,48.372967,3232
1400000US06037531604,6037531604,2017,57,54,94.739998,53,1,no,3752,966,25.746269,2479,66.071426,3781
1400000US06037531701,6037531701,2017,550,483,87.82,388,95,no,5580,1125,20.161291,3064,54.910393,5627
1400000US06037531702,6037531702,2017,598,520,86.959999,495,25,no,4663,1247,26.742441,2332,50.010723,4676
1400000US06037531800,6037531800,2017,793,667,84.110001,630,37,no,5216,1071,20.532976,3024,57.97546,5225
1400000US06037531902,6037531902,2017,549,474,86.339996,434,40,no,4315,752,17.427578,2208,51.170338,4315
1400000US06037532002,6037532002,2017,565,429,75.93,353,76,no,3301,723,21.902454,2044,61.920631,3306
1400000US06037532101,6037532101,2017,68,56,82.349998,50,6,no,6521,1453,22.281858,3212,49.256248,6521
1400000US06037532102,6037532102,2017,941,847,90.010002,776,71,no,3830,251,6.553525,779,20.339426,3919
1400000US06037532200,6037532200,2017,248,170,68.550003,161,9,yes,6501,802,12.336564,3760,57.837257,6553
1400000US06037532302,6037532302,2017,495,391,78.989998,346,45,no,4763,897,18.832668,2688,56.43502,4851
1400000US06037532303,6037532303,2017,804,658,81.839996,521,137,no,4468,532,11.906894,1533,34.310654,4494
1400000US06037532500,6037532500,2017,3253,2911,89.489998,2599,312,no,4014,1181,29.422024,2122,52.864971,4057
1400000US06037532605,6037532605,2017,427,401,93.910004,349,52,no,3723,1311,35.213539,2504,67.257591,3723
1400000US06037532607,6037532607,2017,1974,1767,89.510002,1570,197,no,6860,1761,25.670553,4415,64.358597,6908
1400000US06037532700,6037532700,2017,954,901,94.440002,839,62,no,2435,525,21.560575,1537,63.121151,2435
1400000US06037532800,6037532800,2017,2671,2431,91.010002,2299,132,no,4311,1652,38.320576,3177,73.695198,4311
1400000US06037532900,6037532900,2017,1911,1790,93.669998,1671,119,no,7075,2282,32.254417,5774,81.611305,7094
1400000US06037533103,6037533103,2017,3039,2789,91.769997,2502,287,no,4247,1368,32.210972,2645,62.279255,4247
1400000US06037533108,6037533108,2017,2678,2413,90.099998,2187,226,no,5152,1510,29.309006,3114,60.442547,5183
1400000US06037533201,6037533201,2017,590,536,90.849998,465,71,no,2903,775,26.696522,1847,63.623837,2903
1400000US06037533204,6037533204,2017,595,519,87.230003,466,53,no,4692,996,21.227621,2664,56.777493,4695
1400000US06037533402,6037533402,2017,1529,1387,90.709999,1224,163,no,4048,1152,28.458498,2400,59.288536,4048
1400000US06037533403,6037533403,2017,1785,1586,88.849998,1364,222,no,2714,910,33.529846,1419,52.284451,2863
1400000US06037533501,6037533501,2017,1763,1598,90.639999,1394,204,no,3149,1002,31.819626,2190,69.545891,3164
1400000US06037533504,6037533504,2017,833,744,89.32,638,106,no,4350,1044,24,2624,60.321838,4393
1400000US06037533601,6037533601,2017,961,845,87.93,732,113,no,4697,1296,27.592079,3080,65.573769,4698
1400000US06037533602,6037533602,2017,2645,2369,89.57,2086,283,no,5594,1278,22.845907,3568,63.782623,5602
1400000US06037533603,6037533603,2017,2868,2567,89.5,2215,352,no,7030,1840,26.173542,4445,63.229019,7039
1400000US06037533703,6037533703,2017,637,559,87.760002,487,72,no,3111,441,14.175507,1861,59.819992,3111
1400000US06037533804,6037533804,2017,714,601,84.169998,532,69,no,4696,676,14.39523,2406,51.235092,4696
1400000US06037533901,6037533901,2017,3726,3252,87.279999,2832,420,no,6404,1957,30.559025,4188,65.396629,6404
1400000US06037533902,6037533902,2017,753,593,78.75,558,35,no,4000,866,21.65,2434,60.849998,4000
1400000US06037534001,6037534001,2017,848,760,89.620003,695,65,no,5350,1536,28.710279,3646,68.149536,5384
1400000US06037534002,6037534002,2017,971,818,84.239998,744,74,no,4294,979,22.799255,2245,52.282253,4437
1400000US06037534102,6037534102,2017,1141,992,86.940002,920,72,no,6592,1985,30.112257,4331,65.700851,6610
1400000US06037534201,6037534201,2017,991,885,89.300003,827,58,no,4590,1541,33.572987,3188,69.455338,4721
1400000US06037534302,6037534302,2017,504,456,90.480003,421,35,no,4384,1465,33.416969,2711,61.838505,4405
1400000US06037534404,6037534404,2017,1389,1237,89.059998,1102,135,no,3666,1011,27.577742,2227,60.74741,3681
1400000US06037534405,6037534405,2017,1718,1519,88.419998,1385,134,no,4064,1295,31.865158,2966,72.982285,4090
1400000US06037534406,6037534406,2017,1316,1141,86.699997,1031,110,no,5221,1589,30.434782,3604,69.028923,5236
1400000US06037534501,6037534501,2017,1075,973,90.510002,835,138,no,5226,732,14.006888,2628,50.287025,5226
1400000US06037534803,6037534803,2017,734,664,90.459999,594,70,no,4632,1308,28.238342,2550,55.051815,4632
1400000US06037534804,6037534804,2017,461,444,96.309998,403,41,no,3895,603,15.481386,2303,59.127087,3932
1400000US06037534900,6037534900,2017,2456,2234,90.959999,1939,295,no,6059,1236,20.399406,3085,50.915993,6059
1400000US06037535001,6037535001,2017,1782,1620,90.910004,1534,86,no,4415,1241,28.108721,2967,67.202721,4436
1400000US06037535101,6037535101,2017,2482,2333,94,2181,152,no,7903,3096,39.174995,4946,62.583828,7920
1400000US06037535102,6037535102,2017,713,674,94.529999,629,45,no,4939,1989,40.271309,3269,66.187485,4939
1400000US06037535300,6037535300,2017,1143,1060,92.739998,964,96,no,5956,1778,29.852249,3632,60.980522,6003
1400000US06037535501,6037535501,2017,567,514,90.650002,462,52,no,3949,1015,25.702709,2405,60.901493,3949
1400000US06037535603,6037535603,2017,553,476,86.080002,418,58,no,3593,784,21.820206,1775,49.401615,3593
1400000US06037535604,6037535604,2017,557,518,93,462,56,no,4332,990,22.853186,2509,57.91782,4352
1400000US06037535605,6037535605,2017,759,637,83.93,569,68,no,4639,1151,24.811382,2488,53.632248,4654
1400000US06037535607,6037535607,2017,4070,3680,90.419998,3223,457,no,5075,1199,23.625616,2833,55.822659,5075
1400000US06037535701,6037535701,2017,715,633,88.529999,568,65,no,5739,648,11.291165,2442,42.550968,5749
1400000US06037535702,6037535702,2017,3530,3055,86.540001,2604,451,no,4756,1386,29.142136,2954,62.111019,4763
1400000US06037535803,6037535803,2017,439,386,87.93,344,42,no,4476,1076,24.03932,2919,65.214478,4476
1400000US06037535901,6037535901,2017,1742,1493,85.709999,1223,270,no,5734,1238,21.590513,2481,43.268223,5734
1400000US06037536000,6037536000,2017,2809,2457,87.470001,2087,370,no,3797,635,16.72373,1618,42.612591,3822
1400000US06037536103,6037536103,2017,664,550,82.830002,468,82,no,5610,825,14.705882,1863,33.208557,5610
1400000US06037536104,6037536104,2017,1867,1675,89.720001,1368,307,no,4120,998,24.223301,2110,51.213593,4120
1400000US06037536201,6037536201,2017,1037,924,89.099998,792,132,no,5062,991,19.577242,2172,42.90794,5062
1400000US06037540000,6037540000,2017,2711,2473,91.220001,2376,97,no,5685,1219,21.442392,2927,51.486366,5690
1400000US06037540101,6037540101,2017,3295,3039,92.230003,2920,119,no,6492,773,11.906962,2227,34.303757,6553
1400000US06037540102,6037540102,2017,28,22,78.57,22,0,no,6846,1073,15.673386,2942,42.973999,6846
1400000US06037540202,6037540202,2017,1968,1862,94.610001,1708,154,no,6648,2148,32.310471,4929,74.142601,7000
1400000US06037540203,6037540203,2017,618,585,94.660004,522,63,no,5719,1338,23.395699,3833,67.022209,5792
1400000US06037540300,6037540300,2017,499,475,95.190002,437,38,no,5309,845,15.916368,2648,49.877567,5309
1400000US06037540400,6037540400,2017,349,327,93.699997,311,16,no,2587,866,33.475067,2070,80.015465,2587
1400000US06037540502,6037540502,2017,768,742,96.610001,698,44,no,6678,2490,37.286613,4228,63.31237,6678
1400000US06037540600,6037540600,2017,541,421,77.82,398,23,no,4795,1307,27.257561,3164,65.985405,4868
1400000US06037540700,6037540700,2017,2613,2133,81.629997,1876,257,no,3347,688,20.555721,2051,61.278759,3429
1400000US06037540800,6037540800,2017,1515,1428,94.260002,1315,113,no,5727,456,7.9622841,1719,30.015715,5727
1400000US06037540901,6037540901,2017,723,655,90.589996,598,57,no,4568,1459,31.939579,2373,51.948338,4775
1400000US06037540902,6037540902,2017,461,362,78.519997,328,34,no,4943,982,19.866478,2197,44.446693,4943
1400000US06037541003,6037541003,2017,514,410,79.769997,340,70,yes,4115,443,10.765492,1403,34.094776,4184
1400000US06037541100,6037541100,2017,423,334,78.959999,316,18,no,3163,727,22.984509,1766,55.833069,3187
1400000US06037541200,6037541200,2017,921,763,82.839996,722,41,no,6413,1539,23.998129,2565,39.99688,6451
1400000US06037541300,6037541300,2017,1290,979,75.889999,924,55,no,5859,1191,20.327702,3419,58.354668,5899
1400000US06037541401,6037541401,2017,516,422,81.779999,391,31,no,4447,1235,27.771532,2577,57.949181,4447
1400000US06037541500,6037541500,2017,800,670,83.75,627,43,no,6510,1516,23.287251,4045,62.135178,6643
1400000US06037541603,6037541603,2017,890,809,90.900002,750,59,no,3291,1328,40.352478,2250,68.368279,3402
1400000US06037541605,6037541605,2017,648,496,76.540001,482,14,no,5428,1194,21.997053,3282,60.46426,5428
1400000US06037541700,6037541700,2017,3552,3329,93.720001,3070,259,no,6641,1308,19.695829,3374,50.805603,6641
1400000US06037541802,6037541802,2017,685,634,92.550003,581,53,no,5743,974,16.959778,2576,44.854607,5743
1400000US06037542000,6037542000,2017,1589,1206,75.900002,1164,42,no,4900,952,19.428572,2813,57.408165,4982
1400000US06037542104,6037542104,2017,659,589,89.379997,559,30,no,3232,611,18.904703,1420,43.935642,3260
1400000US06037542106,6037542106,2017,3191,2617,82.010002,2445,172,no,3386,932,27.525103,1978,58.417011,3420
1400000US06037542200,6037542200,2017,962,753,78.269997,723,30,no,7413,1842,24.84824,4114,55.497101,7422
1400000US06037542402,6037542402,2017,2788,2340,83.93,2187,153,no,3289,547,16.631195,1455,44.238369,3289
1400000US06037542601,6037542601,2017,533,415,77.860001,395,20,no,3092,1246,40.297543,1977,63.939198,3100
1400000US06037542700,6037542700,2017,1446,1209,83.610001,1157,52,no,5874,1186,20.19067,2898,49.336056,5977
1400000US06037542800,6037542800,2017,712,543,76.260002,500,43,no,3074,631,20.527,1287,41.867275,3088
1400000US06037542900,6037542900,2017,732,551,75.269997,495,56,no,3124,678,21.702946,1725,55.21767,3171
1400000US06037543000,6037543000,2017,873,711,81.440002,663,48,no,4508,511,11.335403,1384,30.700975,4560
1400000US06037543100,6037543100,2017,903,686,75.970001,644,42,no,6751,685,10.146645,2250,33.328396,6767
1400000US06037543201,6037543201,2017,724,587,81.080002,550,37,no,3871,735,18.987341,2084,53.83622,3871
1400000US06037543203,6037543203,2017,268,225,83.959999,213,12,no,5839,1140,19.523891,3306,56.619286,5846
1400000US06037543304,6037543304,2017,282,235,83.330002,181,54,yes,5952,712,11.962365,1369,23.000671,6058
1400000US06037543306,6037543306,2017,351,267,76.07,213,54,yes,6072,246,4.0513835,1348,22.200264,6143
1400000US06037543321,6037543321,2017,677,288,42.540001,214,74,yes,5013,652,13.006184,1121,22.361858,5060
1400000US06037543322,6037543322,2017,919,759,82.589996,648,111,no,7327,320,4.3674083,1812,24.73045,7348
1400000US06037543400,6037543400,2017,316,270,85.440002,211,59,no,4060,250,6.1576357,1133,27.906404,4069
1400000US06037543501,6037543501,2017,1669,1277,76.510002,1038,239,no,6829,838,12.271196,2205,32.288769,6895
1400000US06037543503,6037543503,2017,1042,896,85.989998,773,123,no,5230,502,9.5984707,1113,21.281071,5670
1400000US06037543601,6037543601,2017,926,659,71.169998,501,158,no,3760,259,6.888298,978,26.010639,3760
1400000US06037543607,6037543607,2017,419,280,66.830002,191,89,no,2774,104,3.7490988,360,12.97765,2774
1400000US06037543701,6037543701,2017,3039,2287,75.260002,1738,549,no,2992,292,9.7593584,1085,36.263371,3022
1400000US06037543705,6037543705,2017,535,454,84.860001,389,65,no,3461,561,16.209188,1184,34.209766,3461
1400000US06037543801,6037543801,2017,695,537,77.269997,418,119,no,5316,772,14.522197,2062,38.788563,5321
1400000US06037543903,6037543903,2017,1420,1111,78.239998,868,243,no,3596,226,6.284761,1071,29.783092,3623
1400000US06037544001,6037544001,2017,530,473,89.25,365,108,no,3934,655,16.649721,1408,35.790543,3945
1400000US06037544002,6037544002,2017,931,768,82.489998,610,158,no,4440,550,12.387387,1436,32.342342,4442
1400000US06037550101,6037550101,2017,306,222,72.550003,154,68,no,3346,329,9.8326359,893,26.688583,3363
1400000US06037550201,6037550201,2017,272,209,76.839996,164,45,no,2704,314,11.612426,937,34.652367,2716
1400000US06037550202,6037550202,2017,366,271,74.040001,218,53,no,6178,735,11.897054,2753,44.561348,6178
1400000US06037550301,6037550301,2017,485,327,67.419998,252,75,no,5197,482,9.2745819,1201,23.109486,5296
1400000US06037550501,6037550501,2017,679,503,74.080002,374,129,no,2640,68,2.5757575,411,15.568182,2661
1400000US06037550602,6037550602,2017,688,365,53.049999,279,86,no,4526,211,4.661953,974,21.520105,4526
